	GROUP	EDGE	VALUE
0	TREATED	FAK_SRC	0.26268539402299973
0	TREATED	RB_CDK4	-0.06351125741468161
0	TREATED	SMAD15_BMPR	-0.16838019463480508
0	TREATED	AKT123_MAPKAP2	0.11722272589569019
0	TREATED	CJUN_JNK	-0.0235985487555171
0	TREATED	AKT123_EGFR	-0.11612057183668714
0	TREATED	AKT1_EGFR	-0.1509111389940394
0	TREATED	SMAD159_BMPR	-0.0721977957525089
0	TREATED	IKBA_AKT1	-0.29507817146800785
0	TREATED	CREB_P38	0.13609907550487094
0	TREATED	RB_CDC2	0.9747262101154683
0	TREATED	MAPKAP2_P38	0.1289423250806485
0	TREATED	FAK_SRC	0.01134935642660919
0	TREATED	RB_CDK4	-1.079116113210196
0	TREATED	SMAD15_BMPR	-0.10793031978415353
0	TREATED	AKT123_MAPKAP2	0.04729755829771867
0	TREATED	CJUN_JNK	0.02183418964176244
0	TREATED	AKT123_EGFR	0.01119862488407138
0	TREATED	AKT1_EGFR	0.08314067344566303
0	TREATED	SMAD159_BMPR	0.02605061397868738
0	TREATED	IKBA_AKT1	0.23325606393940804
0	TREATED	CREB_P38	-0.012374401206304005
0	TREATED	RB_CDC2	4.140961287057234
0	TREATED	MAPKAP2_P38	-0.045938878208707734
0	TREATED	FAK_SRC	-0.02469292143468247
0	TREATED	RB_CDK4	-0.5495822646763392
0	TREATED	SMAD15_BMPR	0.05625572677966545
0	TREATED	AKT123_MAPKAP2	-0.09590611280115896
0	TREATED	CJUN_JNK	0.0019999999999995776
0	TREATED	AKT123_EGFR	0.03216472855465127
0	TREATED	AKT1_EGFR	-0.08442648671388302
0	TREATED	SMAD159_BMPR	0.12034400402097198
0	TREATED	IKBA_AKT1	0.11662812681235835
0	TREATED	CREB_P38	0.13352027822608759
0	TREATED	RB_CDC2	1.2875704122486247
0	TREATED	MAPKAP2_P38	0.081688562689473
0	TREATED	FAK_SRC	0.2831918330058313
0	TREATED	RB_CDK4	-1.298257264009669
0	TREATED	SMAD15_BMPR	0.13775251486774184
0	TREATED	AKT123_MAPKAP2	-0.1636378678173674
0	TREATED	CJUN_JNK	0.1905145014926513
0	TREATED	AKT123_EGFR	0.13031534474571901
0	TREATED	AKT1_EGFR	-0.21481358310794757
0	TREATED	SMAD159_BMPR	-0.3252685420528224
0	TREATED	IKBA_AKT1	0.3512117449030882
0	TREATED	CREB_P38	-0.061284041130096036
0	TREATED	RB_CDC2	-0.21364974925673885
0	TREATED	MAPKAP2_P38	-0.10693226046219723
0	TREATED	FAK_SRC	-0.2526413634951555
0	TREATED	RB_CDK4	0.038890335127482856
0	TREATED	SMAD15_BMPR	-0.28930447665168757
0	TREATED	AKT123_MAPKAP2	0.20513955015837643
0	TREATED	CJUN_JNK	0.05158667296651458
0	TREATED	AKT123_EGFR	0.20044976067279746
0	TREATED	AKT1_EGFR	0.12015373366584048
0	TREATED	SMAD159_BMPR	0.20884790169605244
0	TREATED	IKBA_AKT1	0.43594748226607793
0	TREATED	CREB_P38	-0.30918871091876365
0	TREATED	RB_CDC2	1.7527132856301837
0	TREATED	MAPKAP2_P38	-0.18669703652632524
0	TREATED	FAK_SRC	-0.1395860736224832
0	TREATED	RB_CDK4	0.344567843179345
0	TREATED	SMAD15_BMPR	-0.1918506135348603
0	TREATED	AKT123_MAPKAP2	0.09982733295795472
0	TREATED	CJUN_JNK	0.042844521919607914
0	TREATED	AKT123_EGFR	0.14596376701617678
0	TREATED	AKT1_EGFR	0.04891410288756999
0	TREATED	SMAD159_BMPR	0.02367547060809788
0	TREATED	IKBA_AKT1	0.1738601248364878
0	TREATED	CREB_P38	-0.07540241523667737
0	TREATED	RB_CDC2	0.6250072002347087
0	TREATED	MAPKAP2_P38	-0.1459286759662026
0	TREATED	FAK_SRC	-0.014503169948604303
0	TREATED	RB_CDK4	0.23254887233573163
0	TREATED	SMAD15_BMPR	-0.07731201964814283
0	TREATED	AKT123_MAPKAP2	-0.12090933232739526
0	TREATED	CJUN_JNK	-0.008120424106073831
0	TREATED	AKT123_EGFR	0.21193800731362114
0	TREATED	AKT1_EGFR	-0.07396620833317066
0	TREATED	SMAD159_BMPR	0.5428701878608618
0	TREATED	IKBA_AKT1	-0.1762844744883616
0	TREATED	CREB_P38	0.001999999999999773
0	TREATED	RB_CDC2	-2.275059345356892
0	TREATED	MAPKAP2_P38	-0.2656163092305788
0	TREATED	FAK_SRC	-0.04170463648932202
0	TREATED	RB_CDK4	0.14708953939460379
0	TREATED	SMAD15_BMPR	0.10715741685036681
0	TREATED	AKT123_MAPKAP2	-0.09892736696330375
0	TREATED	CJUN_JNK	0.0020000000000001137
0	TREATED	AKT123_EGFR	-0.05617382130141223
0	TREATED	AKT1_EGFR	0.04698041672824747
0	TREATED	SMAD159_BMPR	0.269585529911084
0	TREATED	IKBA_AKT1	0.16093887281088087
0	TREATED	CREB_P38	0.08992983897618287
0	TREATED	RB_CDC2	0.5965658186457579
0	TREATED	MAPKAP2_P38	0.11165086010349004
0	TREATED	FAK_SRC	-0.2974569547428298
0	TREATED	RB_CDK4	-0.03147090273179742
0	TREATED	SMAD15_BMPR	-0.00528849967151096
0	TREATED	AKT123_MAPKAP2	0.07431036865050071
0	TREATED	CJUN_JNK	0.07474773494064246
0	TREATED	AKT123_EGFR	0.1441645841169944
0	TREATED	AKT1_EGFR	0.02285545196176038
0	TREATED	SMAD159_BMPR	0.03330871029224572
0	TREATED	IKBA_AKT1	-0.1396182983868307
0	TREATED	CREB_P38	0.00199999999999012
0	TREATED	RB_CDC2	1.9328257375875504
0	TREATED	MAPKAP2_P38	-0.12449347931246835
0	TREATED	FAK_SRC	0.009111959999598032
0	TREATED	RB_CDK4	0.36496137189684874
0	TREATED	SMAD15_BMPR	0.12525445427108778
0	TREATED	AKT123_MAPKAP2	-0.18076623504021583
0	TREATED	CJUN_JNK	0.03222257144587381
0	TREATED	AKT123_EGFR	-0.17475644843188837
0	TREATED	AKT1_EGFR	-0.036598880023125
0	TREATED	SMAD159_BMPR	0.5165218104655659
0	TREATED	IKBA_AKT1	0.25568671968001255
0	TREATED	CREB_P38	-0.5842434542260074
0	TREATED	RB_CDC2	1.9175013428633796
0	TREATED	MAPKAP2_P38	0.16837959433467198
0	TREATED	FAK_SRC	-0.04765321634688126
0	TREATED	RB_CDK4	0.8302433491708603
0	TREATED	SMAD15_BMPR	-0.32357231811979215
0	TREATED	AKT123_MAPKAP2	-0.1258188498991401
0	TREATED	CJUN_JNK	0.1278376639598586
0	TREATED	AKT123_EGFR	-0.14262698064362586
0	TREATED	AKT1_EGFR	-0.08351192518810514
0	TREATED	SMAD159_BMPR	-0.05428134054504613
0	TREATED	IKBA_AKT1	-0.40861858311188837
0	TREATED	CREB_P38	0.259530035319036
0	TREATED	RB_CDC2	-0.11772271088629993
0	TREATED	MAPKAP2_P38	0.15781818196243627
0	TREATED	FAK_SRC	-0.11586185334820055
0	TREATED	RB_CDK4	0.2839972972110678
0	TREATED	SMAD15_BMPR	-0.3669920216640566
0	TREATED	AKT123_MAPKAP2	0.04190164454216212
0	TREATED	CJUN_JNK	0.020318423677011817
0	TREATED	AKT123_EGFR	0.16327427351694163
0	TREATED	AKT1_EGFR	0.17206412191785325
0	TREATED	SMAD159_BMPR	0.05367653310456444
0	TREATED	IKBA_AKT1	-0.4445425789779899
0	TREATED	CREB_P38	0.04653753994278301
0	TREATED	RB_CDC2	0.3343031874721878
0	TREATED	MAPKAP2_P38	0.19008990107388463
0	TREATED	FAK_SRC	0.03126462236988377
0	TREATED	RB_CDK4	-0.9591960519975242
0	TREATED	SMAD15_BMPR	-0.07303302288085876
0	TREATED	AKT123_MAPKAP2	-0.09007611590472582
0	TREATED	CJUN_JNK	0.001999999999999666
0	TREATED	AKT123_EGFR	-0.16116368778570486
0	TREATED	AKT1_EGFR	0.10790348559976565
0	TREATED	SMAD159_BMPR	0.021229372389043738
0	TREATED	IKBA_AKT1	-0.2041752862863866
0	TREATED	CREB_P38	0.11701407954704261
0	TREATED	RB_CDC2	0.8974752484402131
0	TREATED	MAPKAP2_P38	-0.13639455116966415
0	TREATED	FAK_SRC	0.04617034794842036
0	TREATED	RB_CDK4	-0.33867543680488493
0	TREATED	SMAD15_BMPR	0.20419875619386554
0	TREATED	AKT123_MAPKAP2	-0.06657254270660215
0	TREATED	CJUN_JNK	-0.016373201667134657
0	TREATED	AKT123_EGFR	0.00742165963149289
0	TREATED	AKT1_EGFR	0.09737107336291564
0	TREATED	SMAD159_BMPR	0.10536176067130298
0	TREATED	IKBA_AKT1	-0.025927535099151987
0	TREATED	CREB_P38	-0.1853920298089587
0	TREATED	RB_CDC2	3.7872648939610243
0	TREATED	MAPKAP2_P38	-0.2982501234604442
0	TREATED	FAK_SRC	-0.04036601159600822
0	TREATED	RB_CDK4	0.2069860230085704
0	TREATED	SMAD15_BMPR	-0.14982723301832881
0	TREATED	AKT123_MAPKAP2	-0.18153310537639164
0	TREATED	CJUN_JNK	-0.08689197228753623
0	TREATED	AKT123_EGFR	-0.10958429509818257
0	TREATED	AKT1_EGFR	-0.03793896118212989
0	TREATED	SMAD159_BMPR	-0.2631661518293811
0	TREATED	IKBA_AKT1	-0.1300389376173841
0	TREATED	CREB_P38	0.08079575705254544
0	TREATED	RB_CDC2	2.524209417601685
0	TREATED	MAPKAP2_P38	0.24255960495661322
0	TREATED	FAK_SRC	0.1728348572615111
0	TREATED	RB_CDK4	-0.28261552542098783
0	TREATED	SMAD15_BMPR	-0.3089244827691581
0	TREATED	AKT123_MAPKAP2	-0.0261340037264724
0	TREATED	CJUN_JNK	-0.013150627002637548
0	TREATED	AKT123_EGFR	-0.07050596721253026
0	TREATED	AKT1_EGFR	0.0025799139078195865
0	TREATED	SMAD159_BMPR	-0.15323122155542895
0	TREATED	IKBA_AKT1	-0.2833178469009173
0	TREATED	CREB_P38	0.10171008928176492
0	TREATED	RB_CDC2	2.8260404136764095
0	TREATED	MAPKAP2_P38	0.18961822356500663
0	TREATED	FAK_SRC	0.20820480166885097
0	TREATED	RB_CDK4	0.7119679162832737
0	TREATED	SMAD15_BMPR	0.17268415641240692
0	TREATED	AKT123_MAPKAP2	-0.1957205420243234
0	TREATED	CJUN_JNK	0.14143899354322362
0	TREATED	AKT123_EGFR	-0.09871740685451863
0	TREATED	AKT1_EGFR	-0.1641410847760106
0	TREATED	SMAD159_BMPR	0.11221761771494076
0	TREATED	IKBA_AKT1	0.16890361999493425
0	TREATED	CREB_P38	0.1138548349620282
0	TREATED	RB_CDC2	0.42867580852456433
0	TREATED	MAPKAP2_P38	0.22205342446980375
0	TREATED	FAK_SRC	-0.022318906883047968
0	TREATED	RB_CDK4	-0.34411567515451846
0	TREATED	SMAD15_BMPR	0.17706047965334082
0	TREATED	AKT123_MAPKAP2	-0.07543890460662928
0	TREATED	CJUN_JNK	0.08431562686288034
0	TREATED	AKT123_EGFR	-0.0636040625619559
0	TREATED	AKT1_EGFR	0.008688653246209183
0	TREATED	SMAD159_BMPR	-0.05647834396729515
0	TREATED	IKBA_AKT1	-0.10412532101806504
0	TREATED	CREB_P38	0.17432932702308673
0	TREATED	RB_CDC2	0.9785971886948079
0	TREATED	MAPKAP2_P38	-0.10082187608101238
0	TREATED	FAK_SRC	-0.022693994061161966
0	TREATED	RB_CDK4	-0.7580174211740992
0	TREATED	SMAD15_BMPR	-0.07734563561303096
0	TREATED	AKT123_MAPKAP2	-0.08638439253605813
0	TREATED	CJUN_JNK	-0.06007975409923676
0	TREATED	AKT123_EGFR	0.032350319772975436
0	TREATED	AKT1_EGFR	0.03627038701433906
0	TREATED	SMAD159_BMPR	0.4098414053835605
0	TREATED	IKBA_AKT1	-0.10200406037734139
0	TREATED	CREB_P38	-0.10357377266233044
0	TREATED	RB_CDC2	0.17088963889831543
0	TREATED	MAPKAP2_P38	-0.26894823802683687
0	TREATED	FAK_SRC	0.25557819031384743
0	TREATED	RB_CDK4	1.0858202060063524
0	TREATED	SMAD15_BMPR	0.42291645762101177
0	TREATED	AKT123_MAPKAP2	0.18918470378989932
0	TREATED	CJUN_JNK	-0.0019999999999996813
0	TREATED	AKT123_EGFR	-0.1827492624807547
0	TREATED	AKT1_EGFR	-0.13706381815804086
0	TREATED	SMAD159_BMPR	-0.1340420460948331
0	TREATED	IKBA_AKT1	0.2638122095825666
0	TREATED	CREB_P38	0.0020000000000000434
0	TREATED	RB_CDC2	0.5327011140155677
0	TREATED	MAPKAP2_P38	0.23382969583656676
0	TREATED	FAK_SRC	-0.28001556491066903
0	TREATED	RB_CDK4	1.9385436633585362
0	TREATED	SMAD15_BMPR	-0.34702696732248295
0	TREATED	AKT123_MAPKAP2	-0.207379521278222
0	TREATED	CJUN_JNK	-0.13484234885233115
0	TREATED	AKT123_EGFR	-0.0558061980220341
0	TREATED	AKT1_EGFR	0.05479835014197175
0	TREATED	SMAD159_BMPR	-0.12676301510287358
0	TREATED	IKBA_AKT1	-0.27073155773650665
0	TREATED	CREB_P38	0.18770525294701706
0	TREATED	RB_CDC2	0.8333813641071641
0	TREATED	MAPKAP2_P38	-0.256769523341679
0	TREATED	FAK_SRC	-0.057437842242130555
0	TREATED	RB_CDK4	-0.3724705222828949
0	TREATED	SMAD15_BMPR	-0.10067006661263181
0	TREATED	AKT123_MAPKAP2	0.11907427057284709
0	TREATED	CJUN_JNK	0.08649138323835318
0	TREATED	AKT123_EGFR	0.06469930820761549
0	TREATED	AKT1_EGFR	0.08614171026605277
0	TREATED	SMAD159_BMPR	-0.07932478739031018
0	TREATED	IKBA_AKT1	0.3008441192268165
0	TREATED	CREB_P38	-0.08809924506270703
0	TREATED	RB_CDC2	-1.2068337433201102
0	TREATED	MAPKAP2_P38	0.20214063011023903
0	TREATED	FAK_SRC	-0.10214495137666754
0	TREATED	RB_CDK4	-0.4549667972168213
0	TREATED	SMAD15_BMPR	-0.2493517016459997
0	TREATED	AKT123_MAPKAP2	-0.029045049419286928
0	TREATED	CJUN_JNK	-0.14467092531856565
0	TREATED	AKT123_EGFR	-0.18501307359311694
0	TREATED	AKT1_EGFR	0.02906860486411933
0	TREATED	SMAD159_BMPR	-0.15489568105359316
0	TREATED	IKBA_AKT1	0.2370397520886846
0	TREATED	CREB_P38	0.021346637587616235
0	TREATED	RB_CDC2	-0.6613791935560622
0	TREATED	MAPKAP2_P38	-0.28163174585863937
0	TREATED	FAK_SRC	-0.08403091719469283
0	TREATED	RB_CDK4	-0.15942158293403635
0	TREATED	SMAD15_BMPR	0.004987033126584023
0	TREATED	AKT123_MAPKAP2	0.0075210323197927725
0	TREATED	CJUN_JNK	-0.08465090343710852
0	TREATED	AKT123_EGFR	-0.03972503393744082
0	TREATED	AKT1_EGFR	0.05306718910033188
0	TREATED	SMAD159_BMPR	0.5287618069921213
0	TREATED	IKBA_AKT1	-0.2101443259536771
0	TREATED	CREB_P38	0.030306619221085043
0	TREATED	RB_CDC2	0.5390711537201887
0	TREATED	MAPKAP2_P38	0.34510983524003197
0	TREATED	FAK_SRC	-0.0817731788479126
0	TREATED	RB_CDK4	0.42678252885584594
0	TREATED	SMAD15_BMPR	0.31343954239172733
0	TREATED	AKT123_MAPKAP2	0.21742300747210405
0	TREATED	CJUN_JNK	0.13969426578327612
0	TREATED	AKT123_EGFR	0.0020000000000000018
0	TREATED	AKT1_EGFR	0.09584818051433341
0	TREATED	SMAD159_BMPR	-0.38914429089451674
0	TREATED	IKBA_AKT1	-0.031116722824358796
0	TREATED	CREB_P38	0.020938473881041277
0	TREATED	RB_CDC2	0.23188212114896212
0	TREATED	MAPKAP2_P38	-0.06067893871210356
0	TREATED	FAK_SRC	-0.25974782724882284
0	TREATED	RB_CDK4	0.6311618467608197
0	TREATED	SMAD15_BMPR	-0.2621519787672784
0	TREATED	AKT123_MAPKAP2	-0.06530739006805181
0	TREATED	CJUN_JNK	0.02252432794075342
0	TREATED	AKT123_EGFR	0.07661420400729738
0	TREATED	AKT1_EGFR	-0.1353026855746539
0	TREATED	SMAD159_BMPR	-0.04679154348922193
0	TREATED	IKBA_AKT1	0.3041481332610839
0	TREATED	CREB_P38	0.2871158767586792
0	TREATED	RB_CDC2	-0.7552708672951638
0	TREATED	MAPKAP2_P38	0.16031433647854232
0	TREATED	FAK_SRC	-0.014484596379136232
0	TREATED	RB_CDK4	0.8871001761242322
0	TREATED	SMAD15_BMPR	0.11961598915460234
0	TREATED	AKT123_MAPKAP2	-0.027780852706670855
0	TREATED	CJUN_JNK	-0.03204539502206846
0	TREATED	AKT123_EGFR	0.0020000000000000018
0	TREATED	AKT1_EGFR	-0.018138378763537147
0	TREATED	SMAD159_BMPR	-0.13646797104326033
0	TREATED	IKBA_AKT1	-0.13431548985796002
0	TREATED	CREB_P38	0.09870091044889118
0	TREATED	RB_CDC2	0.23603653703412997
0	TREATED	MAPKAP2_P38	0.04266978721521064
0	TREATED	FAK_SRC	0.02389483441993357
0	TREATED	RB_CDK4	0.24965780766794235
0	TREATED	SMAD15_BMPR	-0.006911369718038046
0	TREATED	AKT123_MAPKAP2	-0.003488824200415852
0	TREATED	CJUN_JNK	0.04502464603147901
0	TREATED	AKT123_EGFR	0.062140377025876055
0	TREATED	AKT1_EGFR	-0.007350152402376103
0	TREATED	SMAD159_BMPR	-0.051014995395739005
0	TREATED	IKBA_AKT1	-0.10315738569216783
0	TREATED	CREB_P38	0.03670869945852439
0	TREATED	RB_CDC2	-1.6738452526671512
0	TREATED	MAPKAP2_P38	-0.2326390110005288
0	TREATED	FAK_SRC	0.19102667465646053
0	TREATED	RB_CDK4	0.6809728608202169
0	TREATED	SMAD15_BMPR	0.14050922779738412
0	TREATED	AKT123_MAPKAP2	0.0020000000000000018
0	TREATED	CJUN_JNK	-0.0428481602153262
0	TREATED	AKT123_EGFR	0.06274471145229417
0	TREATED	AKT1_EGFR	-0.0020000000000000018
0	TREATED	SMAD159_BMPR	0.4105956189162441
0	TREATED	IKBA_AKT1	0.20264448426475387
0	TREATED	CREB_P38	-0.32439908633560866
0	TREATED	RB_CDC2	1.1314001009052868
0	TREATED	MAPKAP2_P38	-0.40726583760084434
0	TREATED	FAK_SRC	-0.034833800239250985
0	TREATED	RB_CDK4	0.3134724484339919
0	TREATED	SMAD15_BMPR	0.24207749496209618
0	TREATED	AKT123_MAPKAP2	0.06358330305494292
0	TREATED	CJUN_JNK	-0.0397823071881519
0	TREATED	AKT123_EGFR	0.08384627838880304
0	TREATED	AKT1_EGFR	0.10460033837667153
0	TREATED	SMAD159_BMPR	0.031447598647975056
0	TREATED	IKBA_AKT1	0.24228254796605336
0	TREATED	CREB_P38	-0.24198415995592748
0	TREATED	RB_CDC2	3.5177512167616007
0	TREATED	MAPKAP2_P38	-0.08657745788449261
0	TREATED	FAK_SRC	-0.1970409195687257
0	TREATED	RB_CDK4	0.4927087859671531
0	TREATED	SMAD15_BMPR	0.25296117554829645
0	TREATED	AKT123_MAPKAP2	0.06927655791915605
0	TREATED	CJUN_JNK	0.0375370378466834
0	TREATED	AKT123_EGFR	-0.10683708627257307
0	TREATED	AKT1_EGFR	-0.17384313877984575
0	TREATED	SMAD159_BMPR	0.2011286722979649
0	TREATED	IKBA_AKT1	0.38774467654583444
0	TREATED	CREB_P38	0.15704688349653328
0	TREATED	RB_CDC2	-0.06357549020544928
0	TREATED	MAPKAP2_P38	0.13072361562628107
0	TREATED	FAK_SRC	-0.10870038408108626
0	TREATED	RB_CDK4	0.05831909496132276
0	TREATED	SMAD15_BMPR	-0.06144459044573322
0	TREATED	AKT123_MAPKAP2	-0.02682689426334825
0	TREATED	CJUN_JNK	0.0047414155068036265
0	TREATED	AKT123_EGFR	-0.12091481865757911
0	TREATED	AKT1_EGFR	-0.0663716131160707
0	TREATED	SMAD159_BMPR	-0.17038246975259147
0	TREATED	IKBA_AKT1	-0.152894487827672
0	TREATED	CREB_P38	0.1767771938321906
0	TREATED	RB_CDC2	-0.5348978520977481
0	TREATED	MAPKAP2_P38	-0.08615156808781012
0	TREATED	FAK_SRC	0.09912887386062261
0	TREATED	RB_CDK4	-0.5191810978933378
0	TREATED	SMAD15_BMPR	-0.49910280548416075
0	TREATED	AKT123_MAPKAP2	0.07974759027509727
0	TREATED	CJUN_JNK	0.05503356332968087
0	TREATED	AKT123_EGFR	0.010205542847740383
0	TREATED	AKT1_EGFR	-0.17732821752761785
0	TREATED	SMAD159_BMPR	-0.11946617456564276
0	TREATED	IKBA_AKT1	-0.15191670982550354
0	TREATED	CREB_P38	0.18810700295467803
0	TREATED	RB_CDC2	0.4640165164013297
0	TREATED	MAPKAP2_P38	0.2403180743099801
0	TREATED	FAK_SRC	0.008616968979311183
0	TREATED	RB_CDK4	1.3295036356283425
0	TREATED	SMAD15_BMPR	-0.14533576954167343
0	TREATED	AKT123_MAPKAP2	-0.046441340741599474
0	TREATED	CJUN_JNK	0.07593770741038297
0	TREATED	AKT123_EGFR	0.1389740098441098
0	TREATED	AKT1_EGFR	0.0692222091704616
0	TREATED	SMAD159_BMPR	0.051712136595953556
0	TREATED	IKBA_AKT1	-0.15946244500141707
0	TREATED	CREB_P38	0.41093380517171374
0	TREATED	RB_CDC2	0.724932451872647
0	TREATED	MAPKAP2_P38	-0.2112796175425682
0	TREATED	FAK_SRC	-0.04853546316635314
0	TREATED	RB_CDK4	0.6973070757414621
0	TREATED	SMAD15_BMPR	0.1836089779324978
0	TREATED	AKT123_MAPKAP2	-0.16640462007295678
0	TREATED	CJUN_JNK	-0.09283790057865521
0	TREATED	AKT123_EGFR	0.02464540930166611
0	TREATED	AKT1_EGFR	-0.07588160492976777
0	TREATED	SMAD159_BMPR	0.18718808776375184
0	TREATED	IKBA_AKT1	0.0035415403470348827
0	TREATED	CREB_P38	-0.5396097388906724
0	TREATED	RB_CDC2	-0.46045055504790167
0	TREATED	MAPKAP2_P38	-0.31043535794978117
0	TREATED	FAK_SRC	0.1481192676301397
0	TREATED	RB_CDK4	-1.4615319216333411
0	TREATED	SMAD15_BMPR	0.09766963917471232
0	TREATED	AKT123_MAPKAP2	-0.11909497137734412
0	TREATED	CJUN_JNK	-0.07250842094346904
0	TREATED	AKT123_EGFR	0.049426890934636966
0	TREATED	AKT1_EGFR	0.19738031012754026
0	TREATED	SMAD159_BMPR	0.37845847121556014
0	TREATED	IKBA_AKT1	0.17377360293659916
0	TREATED	CREB_P38	-0.19759128680026602
0	TREATED	RB_CDC2	-0.32493428056471196
0	TREATED	MAPKAP2_P38	-0.27442124400434825
0	TREATED	FAK_SRC	0.16129663907809805
0	TREATED	RB_CDK4	1.1300804996940614
0	TREATED	SMAD15_BMPR	0.03803784334104851
0	TREATED	AKT123_MAPKAP2	-0.15560114467192315
0	TREATED	CJUN_JNK	-0.02141797775718612
0	TREATED	AKT123_EGFR	0.032045236934958775
0	TREATED	AKT1_EGFR	0.004660756133983951
0	TREATED	SMAD159_BMPR	0.2467974348705829
0	TREATED	IKBA_AKT1	0.10356495472561472
0	TREATED	CREB_P38	-0.3260247877557374
0	TREATED	RB_CDC2	0.17089512549643526
0	TREATED	MAPKAP2_P38	0.17620529316240552
0	TREATED	FAK_SRC	-0.17865060728417614
0	TREATED	RB_CDK4	0.585685503279176
0	TREATED	SMAD15_BMPR	0.2830598089205605
0	TREATED	AKT123_MAPKAP2	-0.0020000000000000018
0	TREATED	CJUN_JNK	0.0019999999999993096
0	TREATED	AKT123_EGFR	0.0020000000000000018
0	TREATED	AKT1_EGFR	0.060121729949754246
0	TREATED	SMAD159_BMPR	0.056601048312915875
0	TREATED	IKBA_AKT1	-0.08478050560417393
0	TREATED	CREB_P38	0.11750585519706734
0	TREATED	RB_CDC2	1.2417964994183512
0	TREATED	MAPKAP2_P38	0.12175016987426081
0	TREATED	FAK_SRC	-0.13627292348536202
0	TREATED	RB_CDK4	0.1977390511626123
0	TREATED	SMAD15_BMPR	-0.14088420122992962
0	TREATED	AKT123_MAPKAP2	-0.08346553011255635
0	TREATED	CJUN_JNK	0.028008105920607658
0	TREATED	AKT123_EGFR	-0.11471649855476437
0	TREATED	AKT1_EGFR	0.10556687575993712
0	TREATED	SMAD159_BMPR	-0.24248287456396717
0	TREATED	IKBA_AKT1	-0.17045592680393784
0	TREATED	CREB_P38	0.47740989733672523
0	TREATED	RB_CDC2	-0.8024794743594172
0	TREATED	MAPKAP2_P38	-0.07554572015805822
0	TREATED	FAK_SRC	0.015196413197390991
0	TREATED	RB_CDK4	-0.38584012872416007
0	TREATED	SMAD15_BMPR	-0.28407015442091704
0	TREATED	AKT123_MAPKAP2	-0.05969157153887271
0	TREATED	CJUN_JNK	-0.09377765147192613
0	TREATED	AKT123_EGFR	0.11411811692134187
0	TREATED	AKT1_EGFR	-0.06400194726334049
0	TREATED	SMAD159_BMPR	0.14064766248264227
0	TREATED	IKBA_AKT1	0.23917705583755686
0	TREATED	CREB_P38	0.11643285151060832
0	TREATED	RB_CDC2	-0.4358698939439729
0	TREATED	MAPKAP2_P38	-0.13265687363864975
0	TREATED	FAK_SRC	-0.1356415025817456
0	TREATED	RB_CDK4	0.6395222911685235
0	TREATED	SMAD15_BMPR	-0.053188725114119054
0	TREATED	AKT123_MAPKAP2	-0.2593951495930986
0	TREATED	CJUN_JNK	-0.06780617398320068
0	TREATED	AKT123_EGFR	0.16033491136352074
0	TREATED	AKT1_EGFR	0.12768729784759197
0	TREATED	SMAD159_BMPR	0.3102952638354704
0	TREATED	IKBA_AKT1	0.16883271949823972
0	TREATED	CREB_P38	-0.35111292714235226
0	TREATED	RB_CDC2	2.5777411179357608
0	TREATED	MAPKAP2_P38	0.10064389565831938
0	TREATED	FAK_SRC	-0.18477349836745166
0	TREATED	RB_CDK4	0.18221200181122238
0	TREATED	SMAD15_BMPR	-0.11102997721913603
0	TREATED	AKT123_MAPKAP2	-0.0870815245643872
0	TREATED	CJUN_JNK	-0.07681309465613263
0	TREATED	AKT123_EGFR	0.03566844802952372
0	TREATED	AKT1_EGFR	0.3233669996171006
0	TREATED	SMAD159_BMPR	-0.10449991086942154
0	TREATED	IKBA_AKT1	-0.08158720479781005
0	TREATED	CREB_P38	0.11456029911502716
0	TREATED	RB_CDC2	2.4639486075584385
0	TREATED	MAPKAP2_P38	0.05836729083173892
0	TREATED	FAK_SRC	-0.08832115018629848
0	TREATED	RB_CDK4	-0.04807414472698257
0	TREATED	SMAD15_BMPR	-0.013772495929781664
0	TREATED	AKT123_MAPKAP2	-0.03439831671197456
0	TREATED	CJUN_JNK	0.047516701257567344
0	TREATED	AKT123_EGFR	0.04771871101382323
0	TREATED	AKT1_EGFR	0.11318428942290493
0	TREATED	SMAD159_BMPR	-0.3885393430330387
0	TREATED	IKBA_AKT1	-0.22933283652191705
0	TREATED	CREB_P38	0.16152668557566927
0	TREATED	RB_CDC2	0.15994775545268491
0	TREATED	MAPKAP2_P38	0.08384487531684222
0	TREATED	FAK_SRC	0.38305633372411546
0	TREATED	RB_CDK4	0.09538176937015075
0	TREATED	SMAD15_BMPR	0.40321282266573094
0	TREATED	AKT123_MAPKAP2	0.36868982601947303
0	TREATED	CJUN_JNK	-0.007025118711236091
0	TREATED	AKT123_EGFR	0.050850984552095885
0	TREATED	AKT1_EGFR	-0.06559873405780761
0	TREATED	SMAD159_BMPR	-0.1066698632445929
0	TREATED	IKBA_AKT1	-0.14286024756705204
0	TREATED	CREB_P38	-0.30035289113776575
0	TREATED	RB_CDC2	0.8088481383519062
0	TREATED	MAPKAP2_P38	-0.12261782696153652
0	TREATED	FAK_SRC	0.0760042408846036
0	TREATED	RB_CDK4	0.7285139554581879
0	TREATED	SMAD15_BMPR	-0.15617056185141032
0	TREATED	AKT123_MAPKAP2	0.05324372294646114
0	TREATED	CJUN_JNK	0.01603657647370197
0	TREATED	AKT123_EGFR	-0.08751598770612024
0	TREATED	AKT1_EGFR	-0.137494131033908
