"sampleID","antibodyID","antibody_count","counts_subsampled","count_scaled","treatment","uniquenr","treatment_uniquenr","sample_folder","well_name","plate_row","plate_column","Ab_name","Ab_barcode_nr" 
"plate_4_188","Src_74",618,236,0.675675675675676,"AG1478",50,"AG1478_50","plate_4",188,"D",2,"Src",74
"plate_5_188","Src_74",1076,194,0.391891891891892,"AG1478",51,"AG1478_51","plate_5",188,"D",2,"Src",74
"plate_1_191","Src_74",1347,191,0.371621621621622,"vehicle",25,"vehicle_25","plate_1",191,"D",5,"Src",74
"plate_3_191","Src_74",1949,193,0.385135135135135,"vehicle",26,"vehicle_26","plate_3",191,"D",5,"Src",74
"plate_4_191","Src_74",562,170,0.22972972972973,"vehicle",27,"vehicle_27","plate_4",191,"D",5,"Src",74
"plate_6_191","Src_74",1051,200,0.432432432432432,"vehicle",28,"vehicle_28","plate_6",191,"D",5,"Src",74
"plate_1_189","Src_74",521,176,0.27027027027027,"AG1478",52,"AG1478_52","plate_1",189,"D",3,"Src",74
"plate_3_184","Src_74",881,221,0.574324324324324,"vehicle",29,"vehicle_29","plate_3",184,"C",10,"Src",74
"plate_2_170","Src_74",376,165,0.195945945945946,"vehicle",30,"vehicle_30","plate_2",170,"B",8,"Src",74
"plate_3_170","Src_74",371,190,0.364864864864865,"AG1478",53,"AG1478_53","plate_3",170,"B",8,"Src",74
"plate_1_179","Src_74",1982,189,0.358108108108108,"vehicle",31,"vehicle_31","plate_1",179,"C",5,"Src",74
"plate_2_179","Src_74",1043,216,0.540540540540541,"AG1478",54,"AG1478_54","plate_2",179,"C",5,"Src",74
"plate_4_179","Src_74",628,187,0.344594594594595,"AG1478",55,"AG1478_55","plate_4",179,"C",5,"Src",74
"plate_5_179","Src_74",721,203,0.452702702702703,"AG1478",56,"AG1478_56","plate_5",179,"C",5,"Src",74
"plate_6_179","Src_74",1224,175,0.263513513513513,"AG1478",57,"AG1478_57","plate_6",179,"C",5,"Src",74
"plate_5_153","Src_74",1350,173,0.25,"vehicle",32,"vehicle_32","plate_5",153,"A",3,"Src",74
"plate_6_153","Src_74",710,214,0.527027027027027,"AG1478",58,"AG1478_58","plate_6",153,"A",3,"Src",74
"plate_1_175","Src_74",430,163,0.182432432432432,"AG1478",59,"AG1478_59","plate_1",175,"C",1,"Src",74
"plate_2_175","Src_74",608,190,0.364864864864865,"AG1478",60,"AG1478_60","plate_2",175,"C",1,"Src",74
"plate_3_175","Src_74",424,177,0.277027027027027,"AG1478",61,"AG1478_61","plate_3",175,"C",1,"Src",74
"plate_5_175","Src_74",379,191,0.371621621621622,"vehicle",33,"vehicle_33","plate_5",175,"C",1,"Src",74
"plate_3_237","Src_74",922,179,0.290540540540541,"vehicle",34,"vehicle_34","plate_3",237,"H",3,"Src",74
"plate_4_237","Src_74",1107,228,0.621621621621622,"AG1478",62,"AG1478_62","plate_4",237,"H",3,"Src",74
"plate_6_237","Src_74",636,202,0.445945945945946,"AG1478",63,"AG1478_63","plate_6",237,"H",3,"Src",74
"plate_3_182","Src_74",930,207,0.47972972972973,"vehicle",35,"vehicle_35","plate_3",182,"C",8,"Src",74
"plate_5_182","Src_74",1145,182,0.310810810810811,"vehicle",36,"vehicle_36","plate_5",182,"C",8,"Src",74
"plate_1_222","Src_74",397,162,0.175675675675676,"AG1478",64,"AG1478_64","plate_1",222,"F",12,"Src",74
"plate_2_222","Src_74",303,215,0.533783783783784,"AG1478",65,"AG1478_65","plate_2",222,"F",12,"Src",74
"plate_4_222","Src_74",387,182,0.310810810810811,"AG1478",66,"AG1478_66","plate_4",222,"F",12,"Src",74
"plate_5_222","Src_74",850,189,0.358108108108108,"vehicle",37,"vehicle_37","plate_5",222,"F",12,"Src",74
"plate_2_221","Src_74",446,167,0.209459459459459,"AG1478",67,"AG1478_67","plate_2",221,"F",11,"Src",74
"plate_1_213","Src_74",1409,192,0.378378378378378,"vehicle",38,"vehicle_38","plate_1",213,"F",3,"Src",74
"plate_3_213","Src_74",2475,200,0.432432432432432,"vehicle",39,"vehicle_39","plate_3",213,"F",3,"Src",74
"plate_5_213","Src_74",493,199,0.425675675675676,"AG1478",68,"AG1478_68","plate_5",213,"F",3,"Src",74
"plate_6_213","Src_74",567,230,0.635135135135135,"AG1478",69,"AG1478_69","plate_6",213,"F",3,"Src",74
"plate_2_235","Src_74",837,151,0.101351351351351,"vehicle",40,"vehicle_40","plate_2",235,"H",1,"Src",74
"plate_6_235","Src_74",602,198,0.418918918918919,"AG1478",70,"AG1478_70","plate_6",235,"H",1,"Src",74
"plate_1_176","Src_74",612,255,0.804054054054054,"AG1478",71,"AG1478_71","plate_1",176,"C",2,"Src",74
"plate_2_176","Src_74",362,203,0.452702702702703,"AG1478",72,"AG1478_72","plate_2",176,"C",2,"Src",74
"plate_3_176","Src_74",679,228,0.621621621621622,"vehicle",41,"vehicle_41","plate_3",176,"C",2,"Src",74
"plate_5_176","Src_74",575,205,0.466216216216216,"AG1478",73,"AG1478_73","plate_5",176,"C",2,"Src",74
"plate_1_231","Src_74",642,206,0.472972972972973,"AG1478",74,"AG1478_74","plate_1",231,"G",9,"Src",74
"plate_2_231","Src_74",422,196,0.405405405405405,"AG1478",75,"AG1478_75","plate_2",231,"G",9,"Src",74
"plate_3_231","Src_74",1255,187,0.344594594594595,"vehicle",42,"vehicle_42","plate_3",231,"G",9,"Src",74
"plate_5_231","Src_74",895,181,0.304054054054054,"vehicle",43,"vehicle_43","plate_5",231,"G",9,"Src",74
"plate_6_231","Src_74",796,227,0.614864864864865,"vehicle",44,"vehicle_44","plate_6",231,"G",9,"Src",74
"plate_1_205","Src_74",783,192,0.378378378378378,"vehicle",45,"vehicle_45","plate_1",205,"E",7,"Src",74
"plate_2_205","Src_74",270,180,0.297297297297297,"AG1478",76,"AG1478_76","plate_2",205,"E",7,"Src",74
"plate_6_205","Src_74",307,185,0.331081081081081,"vehicle",46,"vehicle_46","plate_6",205,"E",7,"Src",74
"plate_1_241","Src_74",735,197,0.412162162162162,"AG1478",77,"AG1478_77","plate_1",241,"H",7,"Src",74
"plate_4_241","Src_74",609,191,0.371621621621622,"AG1478",78,"AG1478_78","plate_4",241,"H",7,"Src",74
"plate_6_241","Src_74",927,225,0.601351351351351,"AG1478",79,"AG1478_79","plate_6",241,"H",7,"Src",74
"plate_3_206","Src_74",1296,174,0.256756756756757,"vehicle",47,"vehicle_47","plate_3",206,"E",8,"Src",74
"plate_5_206","Src_74",445,188,0.351351351351351,"AG1478",80,"AG1478_80","plate_5",206,"E",8,"Src",74
"plate_3_216","Src_74",954,154,0.121621621621622,"AG1478",81,"AG1478_81","plate_3",216,"F",6,"Src",74
"plate_1_165","Src_74",2305,218,0.554054054054054,"vehicle",48,"vehicle_48","plate_1",165,"B",3,"Src",74
"plate_5_165","Src_74",2055,225,0.601351351351351,"vehicle",49,"vehicle_49","plate_5",165,"B",3,"Src",74
"plate_1_230","Src_74",1444,182,0.310810810810811,"vehicle",50,"vehicle_50","plate_1",230,"G",8,"Src",74
"plate_2_230","Src_74",832,187,0.344594594594595,"AG1478",82,"AG1478_82","plate_2",230,"G",8,"Src",74
"plate_4_230","Src_74",1102,199,0.425675675675676,"AG1478",83,"AG1478_83","plate_4",230,"G",8,"Src",74
"plate_1_203","Src_74",613,192,0.378378378378378,"vehicle",51,"vehicle_51","plate_1",203,"E",5,"Src",74
"plate_2_203","Src_74",568,207,0.47972972972973,"vehicle",52,"vehicle_52","plate_2",203,"E",5,"Src",74
"plate_5_203","Src_74",446,231,0.641891891891892,"AG1478",84,"AG1478_84","plate_5",203,"E",5,"Src",74
"plate_3_209","Src_74",1049,163,0.182432432432432,"vehicle",53,"vehicle_53","plate_3",209,"E",11,"Src",74
"plate_4_209","Src_74",884,205,0.466216216216216,"AG1478",85,"AG1478_85","plate_4",209,"E",11,"Src",74
"plate_5_209","Src_74",671,177,0.277027027027027,"vehicle",54,"vehicle_54","plate_5",209,"E",11,"Src",74
"plate_5_240","Src_74",574,212,0.513513513513513,"vehicle",55,"vehicle_55","plate_5",240,"H",6,"Src",74
"plate_4_223","Src_74",922,206,0.472972972972973,"AG1478",86,"AG1478_86","plate_4",223,"G",1,"Src",74
"plate_2_236","Src_74",483,182,0.310810810810811,"AG1478",87,"AG1478_87","plate_2",236,"H",2,"Src",74
"plate_4_236","Src_74",294,242,0.716216216216216,"vehicle",56,"vehicle_56","plate_4",236,"H",2,"Src",74
"plate_5_236","Src_74",420,189,0.358108108108108,"AG1478",88,"AG1478_88","plate_5",236,"H",2,"Src",74
"plate_1_159","Src_74",1137,193,0.385135135135135,"AG1478",89,"AG1478_89","plate_1",159,"A",9,"Src",74
"plate_2_159","Src_74",671,198,0.418918918918919,"vehicle",57,"vehicle_57","plate_2",159,"A",9,"Src",74
"plate_5_159","Src_74",413,216,0.540540540540541,"AG1478",90,"AG1478_90","plate_5",159,"A",9,"Src",74
"plate_6_159","Src_74",232,186,0.337837837837838,"AG1478",91,"AG1478_91","plate_6",159,"A",9,"Src",74
"plate_4_219","Src_74",2004,187,0.344594594594595,"vehicle",58,"vehicle_58","plate_4",219,"F",9,"Src",74
"plate_5_219","Src_74",2726,249,0.763513513513513,"vehicle",59,"vehicle_59","plate_5",219,"F",9,"Src",74
"plate_6_219","Src_74",750,202,0.445945945945946,"vehicle",60,"vehicle_60","plate_6",219,"F",9,"Src",74
"plate_1_212","Src_74",1141,191,0.371621621621622,"vehicle",61,"vehicle_61","plate_1",212,"F",2,"Src",74
"plate_2_212","Src_74",1071,183,0.317567567567568,"vehicle",62,"vehicle_62","plate_2",212,"F",2,"Src",74
"plate_4_212","Src_74",698,216,0.540540540540541,"AG1478",92,"AG1478_92","plate_4",212,"F",2,"Src",74
"plate_2_238","Src_74",1198,247,0.75,"AG1478",93,"AG1478_93","plate_2",238,"H",4,"Src",74
"plate_4_238","Src_74",564,236,0.675675675675676,"AG1478",94,"AG1478_94","plate_4",238,"H",4,"Src",74
"plate_5_238","Src_74",612,237,0.682432432432432,"vehicle",63,"vehicle_63","plate_5",238,"H",4,"Src",74
"plate_6_238","Src_74",423,237,0.682432432432432,"AG1478",95,"AG1478_95","plate_6",238,"H",4,"Src",74
"plate_2_232","Src_74",563,165,0.195945945945946,"AG1478",96,"AG1478_96","plate_2",232,"G",10,"Src",74
"plate_3_232","Src_74",578,180,0.297297297297297,"AG1478",97,"AG1478_97","plate_3",232,"G",10,"Src",74
"plate_5_232","Src_74",838,256,0.810810810810811,"AG1478",98,"AG1478_98","plate_5",232,"G",10,"Src",74
"plate_2_180","Src_74",680,161,0.168918918918919,"vehicle",64,"vehicle_64","plate_2",180,"C",6,"Src",74
"plate_3_180","Src_74",759,193,0.385135135135135,"AG1478",99,"AG1478_99","plate_3",180,"C",6,"Src",74
"plate_5_180","Src_74",1528,200,0.432432432432432,"vehicle",65,"vehicle_65","plate_5",180,"C",6,"Src",74
"plate_6_180","Src_74",874,193,0.385135135135135,"AG1478",100,"AG1478_100","plate_6",180,"C",6,"Src",74
"plate_2_204","Src_74",1661,189,0.358108108108108,"vehicle",66,"vehicle_66","plate_2",204,"E",6,"Src",74
"plate_3_204","Src_74",2079,186,0.337837837837838,"vehicle",67,"vehicle_67","plate_3",204,"E",6,"Src",74
"plate_5_204","Src_74",2054,214,0.527027027027027,"vehicle",68,"vehicle_68","plate_5",204,"E",6,"Src",74
"plate_6_204","Src_74",467,269,0.898648648648649,"AG1478",101,"AG1478_101","plate_6",204,"E",6,"Src",74
"plate_2_210","Src_74",636,190,0.364864864864865,"AG1478",102,"AG1478_102","plate_2",210,"E",12,"Src",74
"plate_3_210","Src_74",614,225,0.601351351351351,"AG1478",103,"AG1478_103","plate_3",210,"E",12,"Src",74
"plate_4_210","Src_74",1056,177,0.277027027027027,"vehicle",69,"vehicle_69","plate_4",210,"E",12,"Src",74
"plate_5_210","Src_74",667,166,0.202702702702703,"AG1478",104,"AG1478_104","plate_5",210,"E",12,"Src",74
"plate_6_210","Src_74",572,164,0.189189189189189,"vehicle",70,"vehicle_70","plate_6",210,"E",12,"Src",74
"plate_1_224","Src_74",772,240,0.702702702702703,"AG1478",105,"AG1478_105","plate_1",224,"G",2,"Src",74
"plate_2_224","Src_74",729,207,0.47972972972973,"vehicle",71,"vehicle_71","plate_2",224,"G",2,"Src",74
"plate_6_224","Src_74",1022,176,0.27027027027027,"vehicle",72,"vehicle_72","plate_6",224,"G",2,"Src",74
"plate_2_228","Src_74",790,155,0.128378378378378,"AG1478",106,"AG1478_106","plate_2",228,"G",6,"Src",74
"plate_4_228","Src_74",1292,166,0.202702702702703,"vehicle",73,"vehicle_73","plate_4",228,"G",6,"Src",74
"plate_5_228","Src_74",339,179,0.290540540540541,"vehicle",74,"vehicle_74","plate_5",228,"G",6,"Src",74
"plate_6_228","Src_74",648,193,0.385135135135135,"vehicle",75,"vehicle_75","plate_6",228,"G",6,"Src",74
"plate_2_201","Src_74",263,228,0.621621621621622,"AG1478",107,"AG1478_107","plate_2",201,"E",3,"Src",74
"plate_4_201","Src_74",388,214,0.527027027027027,"AG1478",108,"AG1478_108","plate_4",201,"E",3,"Src",74
"plate_5_201","Src_74",539,169,0.222972972972973,"AG1478",109,"AG1478_109","plate_5",201,"E",3,"Src",74
"plate_6_201","Src_74",646,251,0.777027027027027,"AG1478",110,"AG1478_110","plate_6",201,"E",3,"Src",74
"plate_1_211","Src_74",908,199,0.425675675675676,"AG1478",111,"AG1478_111","plate_1",211,"F",1,"Src",74
"plate_2_211","Src_74",1805,187,0.344594594594595,"vehicle",76,"vehicle_76","plate_2",211,"F",1,"Src",74
"plate_4_211","Src_74",928,204,0.459459459459459,"vehicle",77,"vehicle_77","plate_4",211,"F",1,"Src",74
"plate_2_220","Src_74",797,170,0.22972972972973,"AG1478",112,"AG1478_112","plate_2",220,"F",10,"Src",74
"plate_5_220","Src_74",954,189,0.358108108108108,"vehicle",78,"vehicle_78","plate_5",220,"F",10,"Src",74
"plate_6_220","Src_74",806,173,0.25,"AG1478",113,"AG1478_113","plate_6",220,"F",10,"Src",74
"plate_1_214","Src_74",1389,218,0.554054054054054,"AG1478",114,"AG1478_114","plate_1",214,"F",4,"Src",74
"plate_2_214","Src_74",718,188,0.351351351351351,"vehicle",79,"vehicle_79","plate_2",214,"F",4,"Src",74
"plate_5_214","Src_74",608,267,0.885135135135135,"AG1478",115,"AG1478_115","plate_5",214,"F",4,"Src",74
"plate_2_202","Src_74",846,259,0.831081081081081,"AG1478",116,"AG1478_116","plate_2",202,"E",4,"Src",74
"plate_4_202","Src_74",501,186,0.337837837837838,"vehicle",80,"vehicle_80","plate_4",202,"E",4,"Src",74
"plate_5_202","Src_74",812,190,0.364864864864865,"vehicle",81,"vehicle_81","plate_5",202,"E",4,"Src",74
"plate_3_218","Src_74",499,208,0.486486486486487,"AG1478",117,"AG1478_117","plate_3",218,"F",8,"Src",74
"plate_5_218","Src_74",1417,230,0.635135135135135,"vehicle",82,"vehicle_82","plate_5",218,"F",8,"Src",74
"plate_4_198","Src_74",212,212,0.513513513513513,"vehicle",83,"vehicle_83","plate_4",198,"D",12,"Src",74
"plate_1_244","Src_74",692,169,0.222972972972973,"vehicle",84,"vehicle_84","plate_1",244,"H",10,"Src",74
"plate_3_244","Src_74",764,211,0.506756756756757,"AG1478",118,"AG1478_118","plate_3",244,"H",10,"Src",74
"plate_4_244","Src_74",2218,210,0.5,"vehicle",85,"vehicle_85","plate_4",244,"H",10,"Src",74
"plate_5_244","Src_74",457,196,0.405405405405405,"AG1478",119,"AG1478_119","plate_5",244,"H",10,"Src",74
"plate_1_194","Src_74",1197,187,0.344594594594595,"AG1478",120,"AG1478_120","plate_1",194,"D",8,"Src",74
"plate_2_194","Src_74",403,170,0.22972972972973,"AG1478",121,"AG1478_121","plate_2",194,"D",8,"Src",74
"plate_3_194","Src_74",977,191,0.371621621621622,"AG1478",122,"AG1478_122","plate_3",194,"D",8,"Src",74
"plate_4_194","Src_74",530,187,0.344594594594595,"AG1478",123,"AG1478_123","plate_4",194,"D",8,"Src",74
"plate_5_194","Src_74",707,251,0.777027027027027,"AG1478",124,"AG1478_124","plate_5",194,"D",8,"Src",74
"plate_1_227","Src_74",624,216,0.540540540540541,"AG1478",125,"AG1478_125","plate_1",227,"G",5,"Src",74
"plate_3_227","Src_74",1910,191,0.371621621621622,"vehicle",86,"vehicle_86","plate_3",227,"G",5,"Src",74
"plate_6_227","Src_74",2607,209,0.493243243243243,"vehicle",87,"vehicle_87","plate_6",227,"G",5,"Src",74
"plate_3_200","Src_74",300,201,0.439189189189189,"AG1478",126,"AG1478_126","plate_3",200,"E",2,"Src",74
"plate_4_200","Src_74",1046,228,0.621621621621622,"vehicle",88,"vehicle_88","plate_4",200,"E",2,"Src",74
"plate_5_200","Src_74",845,202,0.445945945945946,"AG1478",127,"AG1478_127","plate_5",200,"E",2,"Src",74
"plate_4_163","Src_74",684,233,0.655405405405405,"AG1478",128,"AG1478_128","plate_4",163,"B",1,"Src",74
"plate_5_163","Src_74",1115,236,0.675675675675676,"AG1478",129,"AG1478_129","plate_5",163,"B",1,"Src",74
"plate_3_217","Src_74",649,185,0.331081081081081,"AG1478",130,"AG1478_130","plate_3",217,"F",7,"Src",74
"plate_5_217","Src_74",418,203,0.452702702702703,"AG1478",131,"AG1478_131","plate_5",217,"F",7,"Src",74
"plate_6_217","Src_74",510,208,0.486486486486487,"vehicle",89,"vehicle_89","plate_6",217,"F",7,"Src",74
"plate_4_195","Src_74",845,230,0.635135135135135,"AG1478",132,"AG1478_132","plate_4",195,"D",9,"Src",74
"plate_6_195","Src_74",1272,214,0.527027027027027,"vehicle",90,"vehicle_90","plate_6",195,"D",9,"Src",74
"plate_1_160","Src_74",603,174,0.256756756756757,"AG1478",133,"AG1478_133","plate_1",160,"A",10,"Src",74
"plate_4_160","Src_74",552,162,0.175675675675676,"AG1478",134,"AG1478_134","plate_4",160,"A",10,"Src",74
"plate_5_160","Src_74",612,217,0.547297297297297,"vehicle",91,"vehicle_91","plate_5",160,"A",10,"Src",74
"plate_6_160","Src_74",288,148,0.0810810810810811,"AG1478",135,"AG1478_135","plate_6",160,"A",10,"Src",74
"plate_2_161","Src_74",1700,179,0.290540540540541,"AG1478",136,"AG1478_136","plate_2",161,"A",11,"Src",74
"plate_5_161","Src_74",716,223,0.587837837837838,"vehicle",92,"vehicle_92","plate_5",161,"A",11,"Src",74
"plate_2_226","Src_74",674,201,0.439189189189189,"AG1478",137,"AG1478_137","plate_2",226,"G",4,"Src",74
"plate_4_226","Src_74",1300,201,0.439189189189189,"vehicle",93,"vehicle_93","plate_4",226,"G",4,"Src",74
"plate_5_226","Src_74",362,207,0.47972972972973,"AG1478",138,"AG1478_138","plate_5",226,"G",4,"Src",74
"plate_6_226","Src_74",1126,198,0.418918918918919,"vehicle",94,"vehicle_94","plate_6",226,"G",4,"Src",74
"plate_2_246","Src_74",695,212,0.513513513513513,"vehicle",95,"vehicle_95","plate_2",246,"H",12,"Src",74
"plate_3_246","Src_74",387,178,0.283783783783784,"AG1478",139,"AG1478_139","plate_3",246,"H",12,"Src",74
"plate_5_246","Src_74",838,210,0.5,"vehicle",96,"vehicle_96","plate_5",246,"H",12,"Src",74
"plate_1_162","Src_74",1056,184,0.324324324324324,"vehicle",97,"vehicle_97","plate_1",162,"A",12,"Src",74
"plate_4_162","Src_74",2186,190,0.364864864864865,"vehicle",98,"vehicle_98","plate_4",162,"A",12,"Src",74
"plate_6_162","Src_74",446,284,1,"AG1478",140,"AG1478_140","plate_6",162,"A",12,"Src",74
"plate_2_152","Src_74",1041,226,0.608108108108108,"vehicle",99,"vehicle_99","plate_2",152,"A",2,"Src",74
"plate_5_152","Src_74",904,213,0.52027027027027,"AG1478",141,"AG1478_141","plate_5",152,"A",2,"Src",74
"plate_1_239","Src_74",729,224,0.594594594594595,"AG1478",142,"AG1478_142","plate_1",239,"H",5,"Src",74
"plate_6_239","Src_74",569,204,0.459459459459459,"AG1478",143,"AG1478_143","plate_6",239,"H",5,"Src",74
"plate_1_243","Src_74",1613,186,0.337837837837838,"vehicle",100,"vehicle_100","plate_1",243,"H",9,"Src",74
"plate_2_164","Src_74",454,199,0.425675675675676,"AG1478",144,"AG1478_144","plate_2",164,"B",2,"Src",74
"plate_3_164","Src_74",1311,220,0.567567567567568,"vehicle",101,"vehicle_101","plate_3",164,"B",2,"Src",74
"plate_1_158","Src_74",623,189,0.358108108108108,"AG1478",145,"AG1478_145","plate_1",158,"A",8,"Src",74
"plate_4_158","Src_74",411,207,0.47972972972973,"AG1478",146,"AG1478_146","plate_4",158,"A",8,"Src",74
"plate_5_158","Src_74",894,195,0.398648648648649,"vehicle",102,"vehicle_102","plate_5",158,"A",8,"Src",74
"plate_2_225","Src_74",460,170,0.22972972972973,"vehicle",103,"vehicle_103","plate_2",225,"G",3,"Src",74
"plate_3_225","Src_74",900,161,0.168918918918919,"vehicle",104,"vehicle_104","plate_3",225,"G",3,"Src",74
"plate_6_225","Src_74",272,165,0.195945945945946,"AG1478",147,"AG1478_147","plate_6",225,"G",3,"Src",74
"plate_1_215","Src_74",760,151,0.101351351351351,"vehicle",105,"vehicle_105","plate_1",215,"F",5,"Src",74
"plate_2_215","Src_74",373,152,0.108108108108108,"AG1478",148,"AG1478_148","plate_2",215,"F",5,"Src",74
"plate_4_215","Src_74",569,216,0.540540540540541,"AG1478",149,"AG1478_149","plate_4",215,"F",5,"Src",74
"plate_5_215","Src_74",649,225,0.601351351351351,"AG1478",150,"AG1478_150","plate_5",215,"F",5,"Src",74
"plate_6_215","Src_74",474,168,0.216216216216216,"vehicle",106,"vehicle_106","plate_6",215,"F",5,"Src",74
"plate_1_196","Src_74",1906,201,0.439189189189189,"vehicle",107,"vehicle_107","plate_1",196,"D",10,"Src",74
"plate_6_196","Src_74",729,160,0.162162162162162,"vehicle",108,"vehicle_108","plate_6",196,"D",10,"Src",74
"plate_3_207","Src_74",620,200,0.432432432432432,"AG1478",151,"AG1478_151","plate_3",207,"E",9,"Src",74
"plate_4_207","Src_74",2067,180,0.297297297297297,"vehicle",109,"vehicle_109","plate_4",207,"E",9,"Src",74
"plate_6_207","Src_74",410,178,0.283783783783784,"AG1478",152,"AG1478_152","plate_6",207,"E",9,"Src",74
"plate_2_245","Src_74",404,157,0.141891891891892,"AG1478",153,"AG1478_153","plate_2",245,"H",11,"Src",74
"plate_1_199","Src_74",1135,196,0.405405405405405,"vehicle",110,"vehicle_110","plate_1",199,"E",1,"Src",74
"plate_3_199","Src_74",731,209,0.493243243243243,"vehicle",111,"vehicle_111","plate_3",199,"E",1,"Src",74
"plate_6_199","Src_74",639,177,0.277027027027027,"vehicle",112,"vehicle_112","plate_6",199,"E",1,"Src",74
"plate_1_197","Src_74",724,171,0.236486486486486,"AG1478",154,"AG1478_154","plate_1",197,"D",11,"Src",74
"plate_2_197","Src_74",1146,219,0.560810810810811,"AG1478",155,"AG1478_155","plate_2",197,"D",11,"Src",74
"plate_6_197","Src_74",461,136,0,"vehicle",113,"vehicle_113","plate_6",197,"D",11,"Src",74
"plate_3_229","Src_74",668,178,0.283783783783784,"AG1478",156,"AG1478_156","plate_3",229,"G",7,"Src",74
"plate_4_229","Src_74",516,186,0.337837837837838,"AG1478",157,"AG1478_157","plate_4",229,"G",7,"Src",74
"plate_6_229","Src_74",643,211,0.506756756756757,"vehicle",114,"vehicle_114","plate_6",229,"G",7,"Src",74
"plate_1_233","Src_74",1515,215,0.533783783783784,"vehicle",115,"vehicle_115","plate_1",233,"G",11,"Src",74
"plate_3_233","Src_74",361,178,0.283783783783784,"AG1478",158,"AG1478_158","plate_3",233,"G",11,"Src",74
"plate_4_233","Src_74",498,194,0.391891891891892,"AG1478",159,"AG1478_159","plate_4",233,"G",11,"Src",74
"plate_5_233","Src_74",415,191,0.371621621621622,"AG1478",160,"AG1478_160","plate_5",233,"G",11,"Src",74
"plate_3_242","Src_74",581,181,0.304054054054054,"AG1478",161,"AG1478_161","plate_3",242,"H",8,"Src",74
"plate_1_234","Src_74",892,208,0.486486486486487,"vehicle",116,"vehicle_116","plate_1",234,"G",12,"Src",74
"plate_2_234","Src_74",902,232,0.648648648648649,"vehicle",117,"vehicle_117","plate_2",234,"G",12,"Src",74
"plate_3_234","Src_74",761,252,0.783783783783784,"AG1478",162,"AG1478_162","plate_3",234,"G",12,"Src",74
"plate_2_193","Src_74",935,172,0.243243243243243,"vehicle",118,"vehicle_118","plate_2",193,"D",7,"Src",74
"plate_4_193","Src_74",797,222,0.581081081081081,"AG1478",163,"AG1478_163","plate_4",193,"D",7,"Src",74
"plate_5_193","Src_74",518,215,0.533783783783784,"AG1478",164,"AG1478_164","plate_5",193,"D",7,"Src",74
"plate_1_171","cFos-p_89",121,49,0.471428571428571,"vehicle",1,"vehicle_1","plate_1",171,"B",9,"cFos-p",89
"plate_5_171","cFos-p_89",303,33,0.242857142857143,"vehicle",2,"vehicle_2","plate_5",171,"B",9,"cFos-p",89
"plate_6_171","cFos-p_89",374,55,0.557142857142857,"vehicle",3,"vehicle_3","plate_6",171,"B",9,"cFos-p",89
"plate_1_169","cFos-p_89",173,54,0.542857142857143,"vehicle",4,"vehicle_4","plate_1",169,"B",7,"cFos-p",89
"plate_2_169","cFos-p_89",76,17,0.0142857142857143,"AG1478",1,"AG1478_1","plate_2",169,"B",7,"cFos-p",89
"plate_4_169","cFos-p_89",88,30,0.2,"AG1478",2,"AG1478_2","plate_4",169,"B",7,"cFos-p",89
"plate_6_169","cFos-p_89",117,49,0.471428571428571,"vehicle",5,"vehicle_5","plate_6",169,"B",7,"cFos-p",89
"plate_4_172","cFos-p_89",127,31,0.214285714285714,"AG1478",3,"AG1478_3","plate_4",172,"B",10,"cFos-p",89
"plate_5_172","cFos-p_89",54,20,0.0571428571428571,"AG1478",4,"AG1478_4","plate_5",172,"B",10,"cFos-p",89
"plate_1_186","cFos-p_89",344,45,0.414285714285714,"AG1478",5,"AG1478_5","plate_1",186,"C",12,"cFos-p",89
"plate_3_186","cFos-p_89",129,29,0.185714285714286,"AG1478",6,"AG1478_6","plate_3",186,"C",12,"cFos-p",89
"plate_5_186","cFos-p_89",126,28,0.171428571428571,"AG1478",7,"AG1478_7","plate_5",186,"C",12,"cFos-p",89
"plate_1_156","cFos-p_89",127,42,0.371428571428571,"AG1478",8,"AG1478_8","plate_1",156,"A",6,"cFos-p",89
"plate_3_156","cFos-p_89",75,30,0.2,"AG1478",9,"AG1478_9","plate_3",156,"A",6,"cFos-p",89
"plate_4_156","cFos-p_89",331,46,0.428571428571429,"vehicle",6,"vehicle_6","plate_4",156,"A",6,"cFos-p",89
"plate_5_156","cFos-p_89",170,54,0.542857142857143,"AG1478",10,"AG1478_10","plate_5",156,"A",6,"cFos-p",89
"plate_1_154","cFos-p_89",170,25,0.128571428571429,"AG1478",11,"AG1478_11","plate_1",154,"A",4,"cFos-p",89
"plate_2_154","cFos-p_89",40,16,0,"AG1478",12,"AG1478_12","plate_2",154,"A",4,"cFos-p",89
"plate_4_154","cFos-p_89",72,32,0.228571428571429,"AG1478",13,"AG1478_13","plate_4",154,"A",4,"cFos-p",89
"plate_5_154","cFos-p_89",178,38,0.314285714285714,"vehicle",7,"vehicle_7","plate_5",154,"A",4,"cFos-p",89
"plate_1_155","cFos-p_89",150,33,0.242857142857143,"AG1478",14,"AG1478_14","plate_1",155,"A",5,"cFos-p",89
"plate_2_155","cFos-p_89",258,63,0.671428571428571,"vehicle",8,"vehicle_8","plate_2",155,"A",5,"cFos-p",89
"plate_6_155","cFos-p_89",100,18,0.0285714285714286,"AG1478",15,"AG1478_15","plate_6",155,"A",5,"cFos-p",89
"plate_1_174","cFos-p_89",79,35,0.271428571428571,"vehicle",9,"vehicle_9","plate_1",174,"B",12,"cFos-p",89
