sample_id	ab_id	treatment	ab_count_raw	ab_count_subsampled	ab_count_clr	uniquenr	treatment_uniquenr	sample_folder	well_name	plate_row	plate_column	ab_name	ab_barcode	normfactor	lib_size	ab_count_tmm
plate_4_172	TGM1_79	AG1478	457	125	0.7674802747257514	3	AG1478_3	plate_4	172	B	10	TGM1	79	1.1263948459319442	38559	0.010740302951823539
plate_5_172	TGM1_79	AG1478	115	52	0.00744141128550612	4	AG1478_4	plate_5	172	B	10	TGM1	79	0.9204271894506102	24196	0.0038038912846728966
plate_1_186	TGM1_79	AG1478	376	65	-0.0992155793651346	5	AG1478_5	plate_1	186	C	12	TGM1	79	1.1844349546157829	72054	0.002540901903376391
plate_3_186	TGM1_79	AG1478	120	30	-0.4916228291178184	6	AG1478_6	plate_3	186	C	12	TGM1	79	0.9364351804488733	38987	0.004448834275459442
plate_5_186	TGM1_79	AG1478	155	43	-0.1059203198302434	7	AG1478_7	plate_5	186	C	12	TGM1	79	1.0643339958956912	32034	0.0031862836046414817
plate_1_156	TGM1_79	AG1478	135	56	-0.1242706963419149	8	AG1478_8	plate_1	156	A	6	TGM1	79	1.0395958042583213	27757	0.0028135585094438654
plate_3_156	TGM1_79	AG1478	41	17	-0.8885327729527654	9	AG1478_9	plate_3	156	A	6	TGM1	79	1.0144870025297454	20079	0.003174730628441166
plate_4_156	TGM1_79	vehicle	191	23	-0.7498784391806197	6	vehicle_6	plate_4	156	A	6	TGM1	79	1.0789173923637059	73841	0.0026157061636660713
plate_5_156	TGM1_79	AG1478	154	31	-0.20167416103767888	10	AG1478_10	plate_5	156	A	6	TGM1	79	1.0208700899451766	36542	0.0027683192034138196
plate_1_154	TGM1_79	AG1478	210	38	-0.2645333085288213	11	AG1478_11	plate_1	154	A	4	TGM1	79	1.0476056452143425	50323	0.0021185746261974175
plate_2_154	TGM1_79	AG1478	140	82	0.5156740390541596	12	AG1478_12	plate_2	154	A	4	TGM1	79	1.1142445473271665	15323	0.010018301125593747
plate_4_154	TGM1_79	AG1478	53	26	-0.8224366341685676	13	AG1478_13	plate_4	154	A	4	TGM1	79	1.1211637407762263	21495	0.002417490499076267
plate_5_154	TGM1_79	vehicle	141	30	-0.6125035507955809	7	vehicle_7	plate_5	154	A	4	TGM1	79	0.9955846247311162	49499	0.0015013213938733793
plate_1_155	TGM1_79	AG1478	247	48	0.14736836008248222	14	AG1478_14	plate_1	155	A	5	TGM1	79	0.9999192279704314	39839	0.004335620893418001
plate_2_155	TGM1_79	vehicle	75	19	-1.072625122677203	8	vehicle_8	plate_2	155	A	5	TGM1	79	1.0782025467636651	39249	0.0035907724069905124
plate_6_155	TGM1_79	AG1478	206	49	0.13468828102996788	15	AG1478_15	plate_6	155	A	5	TGM1	79	1.0165276890722055	34234	0.005945546844006465
plate_1_174	TGM1_79	vehicle	75	32	-0.4444997762650438	9	vehicle_9	plate_1	174	B	12	TGM1	79	1.0063449775501971	21545	0.0015943031981394073
plate_3_174	TGM1_79	AG1478	103	24	-0.9472766883798602	16	AG1478_16	plate_3	174	B	12	TGM1	79	1.0148468996170568	49639	0.003206580372702829
plate_5_174	TGM1_79	AG1478	111	38	-0.19698973127744956	17	AG1478_17	plate_5	174	B	12	TGM1	79	1.080211534734112	24155	0.0028942402711952886
plate_1_183	TGM1_79	AG1478	97	40	-0.17579265063034555	18	AG1478_18	plate_1	183	C	9	TGM1	79	0.8850425894268982	25395	0.0024509457385472585
plate_2_183	TGM1_79	AG1478	55	20	-0.5278923173280825	19	AG1478_19	plate_2	183	C	9	TGM1	79	0.9025223410597475	20231	0.004830717287787939
plate_5_183	TGM1_79	AG1478	42	30	-0.4013777641041014	20	AG1478_20	plate_5	183	C	9	TGM1	79	1.1028913892178196	11794	0.0018690519761654569
plate_6_183	TGM1_79	AG1478	58	22	-0.6982496213637699	21	AG1478_21	plate_6	183	C	9	TGM1	79	0.8476129490314375	27069	0.0025538642645307453
plate_2_151	TGM1_79	AG1478	43	10	-0.93686551717192	22	AG1478_22	plate_2	151	A	1	TGM1	79	0.9473553288416148	22225	0.003860765441844245
plate_5_151	TGM1_79	AG1478	174	63	0.2976748822174269	23	AG1478_23	plate_5	151	A	1	TGM1	79	1.174495483413016	22724	0.005159628226580538
plate_6_151	TGM1_79	AG1478	153	32	-0.07970762121965791	24	AG1478_24	plate_6	151	A	1	TGM1	79	0.8912307531240605	37497	0.004604279347731129
plate_1_190	TGM1_79	vehicle	376	32	-0.22702951493173096	10	vehicle_10	plate_1	190	D	4	TGM1	79	0.8760574349538527	101476	0.0023646934563474366
plate_2_190	TGM1_79	AG1478	64	39	-0.4065422306840363	25	AG1478_25	plate_2	190	D	4	TGM1	79	1.0374017018981692	17171	0.005411328796511421
plate_4_190	TGM1_79	AG1478	119	27	-0.6637533247965566	26	AG1478_26	plate_4	190	D	4	TGM1	79	1.030272953278589	41306	0.0030145525267998665
plate_1_173	TGM1_79	AG1478	88	32	-0.24654387530375743	27	AG1478_27	plate_1	173	B	11	TGM1	79	0.8521957338141811	24331	0.002379243258467067
plate_2_173	TGM1_79	vehicle	54	18	-0.9829966767912096	11	vehicle_11	plate_2	173	B	11	TGM1	79	0.9493632418624456	29662	0.003736105285632803
plate_3_173	TGM1_79	vehicle	52	13	-1.1012145038946417	12	vehicle_12	plate_3	173	B	11	TGM1	79	0.9375114226048781	31944	0.0028983061781281696
plate_5_173	TGM1_79	vehicle	77	36	-0.4396226821624154	13	vehicle_13	plate_5	173	B	11	TGM1	79	1.0748185609662877	22116	0.0018794295398901777
plate_6_173	TGM1_79	AG1478	100	58	0.09580995878111144	28	AG1478_28	plate_6	173	B	11	TGM1	79	1.0083872788081056	17077	0.0058330976230699955
plate_1_187	TGM1_79	AG1478	277	73	0.3102217407680907	29	AG1478_29	plate_1	187	D	1	TGM1	79	1.0897777595641376	37845	0.004851515238929832
plate_2_187	TGM1_79	vehicle	89	20	-1.0621130588325167	14	vehicle_14	plate_2	187	D	1	TGM1	79	1.0269182368348022	47562	0.0036406840626764083
plate_3_187	TGM1_79	vehicle	136	17	-0.7635517762722968	15	vehicle_15	plate_3	187	D	1	TGM1	79	1.005076092765673	57046	0.003533955804774189
plate_4_187	TGM1_79	vehicle	121	26	-0.7270340676991793	16	vehicle_16	plate_4	187	D	1	TGM1	79	0.9226672407474039	50636	0.002808154325848928
