	sample_id	treatment	ab_count_tmm	ab_name
9216	plate_2_214	vehicle	0.0018585429694646	smad1-5-9-p
9219	plate_4_202	vehicle	0.0015412383677184	smad1-5-9-p
9221	plate_3_218	AG1478	0.0017759640866599	smad1-5-9-p
9222	plate_5_218	vehicle	0.0016905708117482	smad1-5-9-p
9224	plate_1_244	vehicle	0.0013734916538221	smad1-5-9-p
9225	plate_3_244	AG1478	0.0012918531856038	smad1-5-9-p
9226	plate_4_244	vehicle	0.0015428168591678	smad1-5-9-p
9228	plate_1_194	AG1478	0.0011099108315449	smad1-5-9-p
9229	plate_2_194	AG1478	0.0014970951167052	smad1-5-9-p
9230	plate_3_194	AG1478	0.0013943317960327	smad1-5-9-p
9231	plate_4_194	AG1478	0.0020180237005452	smad1-5-9-p
9232	plate_5_194	AG1478	0.0017315536539118	smad1-5-9-p
9233	plate_1_227	AG1478	0.0014098736368543	smad1-5-9-p
9234	plate_3_227	vehicle	0.001657160828457	smad1-5-9-p
9235	plate_6_227	vehicle	0.0018567356798782	smad1-5-9-p
9236	plate_3_200	AG1478	0.0018440598025042	smad1-5-9-p
9237	plate_4_200	vehicle	0.0013114499462069	smad1-5-9-p
9238	plate_5_200	AG1478	0.001036069236304	smad1-5-9-p
9240	plate_5_163	AG1478	0.0015024001078545	smad1-5-9-p
9241	plate_3_217	AG1478	0.0015746260574041	smad1-5-9-p
9242	plate_5_217	AG1478	0.0016221574977325	smad1-5-9-p
9243	plate_6_217	vehicle	0.0015337267939339	smad1-5-9-p
9244	plate_4_195	AG1478	0.0008022542724613114	smad1-5-9-p
9245	plate_6_195	vehicle	0.0017768422597998	smad1-5-9-p
9246	plate_1_160	AG1478	0.0013649738962887	smad1-5-9-p
9247	plate_4_160	AG1478	0.0015847200301539	smad1-5-9-p
9248	plate_5_160	vehicle	0.0013887350365666	smad1-5-9-p
9249	plate_6_160	AG1478	0.0014121760119112	smad1-5-9-p
9252	plate_2_226	AG1478	0.0013366471999642	smad1-5-9-p
9253	plate_4_226	vehicle	0.0015698586299961	smad1-5-9-p
9254	plate_5_226	AG1478	0.0008074521771625815	smad1-5-9-p
9259	plate_1_162	vehicle	0.0015742302395925	smad1-5-9-p
9260	plate_4_162	vehicle	0.0018636326485998	smad1-5-9-p
9262	plate_2_152	vehicle	0.0019947257783206	smad1-5-9-p
9267	plate_2_164	AG1478	0.0012689805601006	smad1-5-9-p
9268	plate_3_164	vehicle	0.0017618885945529	smad1-5-9-p
9269	plate_1_158	AG1478	0.0013627044599153	smad1-5-9-p
9270	plate_4_158	AG1478	0.0014270114494268	smad1-5-9-p
9271	plate_5_158	vehicle	0.0016626275879	smad1-5-9-p
9272	plate_2_225	vehicle	0.0012722449177917	smad1-5-9-p
9273	plate_3_225	vehicle	0.0015553127321878	smad1-5-9-p
9275	plate_1_215	vehicle	0.0014080504862623	smad1-5-9-p
9276	plate_2_215	AG1478	0.001881418544648	smad1-5-9-p
9277	plate_4_215	AG1478	0.0012626900856519	smad1-5-9-p
9278	plate_5_215	AG1478	0.0017862769538734	smad1-5-9-p
9279	plate_6_215	vehicle	0.0016015884513693	smad1-5-9-p
9280	plate_1_196	vehicle	0.0017831798741427	smad1-5-9-p
9281	plate_6_196	vehicle	0.0017553131357058	smad1-5-9-p
9282	plate_3_207	AG1478	0.0018531026712178	smad1-5-9-p
9283	plate_4_207	vehicle	0.0015444795239536	smad1-5-9-p
9284	plate_6_207	AG1478	0.0010049060412419	smad1-5-9-p
9286	plate_1_199	vehicle	0.0016456194571452	smad1-5-9-p
9287	plate_3_199	vehicle	0.0016818329302053	smad1-5-9-p
9289	plate_1_197	AG1478	0.0012748743759356	smad1-5-9-p
9292	plate_3_229	AG1478	0.0017825707415998	smad1-5-9-p
9293	plate_4_229	AG1478	0.0016436302125638	smad1-5-9-p
9294	plate_6_229	vehicle	0.0013497020685969	smad1-5-9-p
9295	plate_1_233	vehicle	0.001953143337567	smad1-5-9-p
9296	plate_3_233	AG1478	0.0018045175858852	smad1-5-9-p
9297	plate_4_233	AG1478	0.0013439611729065	smad1-5-9-p
9298	plate_5_233	AG1478	0.0015727197502965	smad1-5-9-p
9300	plate_1_234	vehicle	0.0013979397784709	smad1-5-9-p
9302	plate_3_234	AG1478	0.0012508421785533	smad1-5-9-p
9303	plate_2_193	vehicle	0.0020509847080674	smad1-5-9-p
9304	plate_4_193	AG1478	0.0010093808713347	smad1-5-9-p
9870	plate_1_171	vehicle	0.004449986523491	JNK
9871	plate_5_171	vehicle	0.0036727917246576	JNK
9872	plate_6_171	vehicle	0.003766300034947	JNK
9873	plate_1_169	vehicle	0.0045032474856247	JNK
9876	plate_6_169	vehicle	0.0038145257296146	JNK
9877	plate_4_172	AG1478	0.003458620718391	JNK
9878	plate_5_172	AG1478	0.004794043916309	JNK
9880	plate_3_186	AG1478	0.0040140749305097	JNK
9881	plate_5_186	AG1478	0.0043495450874336	JNK
9882	plate_1_156	AG1478	0.0048232342224874	JNK
9883	plate_3_156	AG1478	0.0045749131058376	JNK
9885	plate_5_156	AG1478	0.0044494248637928	JNK
9887	plate_2_154	AG1478	0.0053981467519389	JNK
9888	plate_4_154	AG1478	0.0059478595176157	JNK
9889	plate_5_154	vehicle	0.0042927232862597	JNK
9890	plate_1_155	AG1478	0.0052181065295647	JNK
9891	plate_2_155	vehicle	0.0039693106832771	JNK
9892	plate_6_155	AG1478	0.0037449232307544	JNK
9894	plate_3_174	AG1478	0.0039701047212197	JNK
9896	plate_1_183	AG1478	0.0035309737275132	JNK
9897	plate_2_183	AG1478	0.0034486606446573	JNK
9898	plate_5_183	AG1478	0.0045961131188584	JNK
9899	plate_6_183	AG1478	0.0041943258407615	JNK
9900	plate_2_151	AG1478	0.004868431175658	JNK
9902	plate_6_151	AG1478	0.0042919034572048	JNK
9903	plate_1_190	vehicle	0.0033011957270671	JNK
9905	plate_4_190	AG1478	0.00500821839407	JNK
9906	plate_1_173	AG1478	0.004890839375476	JNK
9907	plate_2_173	vehicle	0.0042018866897477	JNK
9908	plate_3_173	vehicle	0.0045348741943851	JNK
9909	plate_5_173	vehicle	0.0047153685041931	JNK
9911	plate_1_187	AG1478	0.003414605762094	JNK
9912	plate_2_187	vehicle	0.0035397962128969	JNK
9913	plate_3_187	vehicle	0.0035531406309802	JNK
9914	plate_4_187	vehicle	0.0037143757029684	JNK
9915	plate_5_187	AG1478	0.0052413442797499	JNK
9916	plate_6_187	vehicle	0.0044239151232725	JNK
9917	plate_1_178	AG1478	0.0050839043977516	JNK
9918	plate_2_178	AG1478	0.0055481533976052	JNK
9919	plate_1_168	AG1478	0.0041061070191015	JNK
9920	plate_4_168	vehicle	0.0035406126492392	JNK
9923	plate_3_185	vehicle	0.0047239979113562	JNK
9924	plate_4_185	AG1478	0.0036601303829924	JNK
9925	plate_5_185	AG1478	0.0043098405438034	JNK
9926	plate_5_157	vehicle	0.0033483452844686	JNK
9927	plate_4_181	vehicle	0.0037570244817383	JNK
9929	plate_1_177	AG1478	0.0043296214146766	JNK
9931	plate_2_166	AG1478	0.0034024578662766	JNK
9932	plate_3_166	vehicle	0.0052399151124987	JNK
9933	plate_2_167	AG1478	0.0037764605564782	JNK
9934	plate_3_167	AG1478	0.0037742144132367	JNK
9935	plate_4_167	AG1478	0.0049452815849935	JNK
9936	plate_6_167	AG1478	0.0044347355591932	JNK
9938	plate_2_192	vehicle	0.0048740154064194	JNK
9940	plate_4_192	AG1478	0.004245096802189	JNK
9941	plate_1_188	AG1478	0.004632201407515	JNK
9942	plate_2_188	AG1478	0.0036544694949752	JNK
9944	plate_5_188	AG1478	0.0041472176113414	JNK
9945	plate_1_191	vehicle	0.0031481499582592	JNK
9946	plate_3_191	vehicle	0.0033128680720801	JNK
9948	plate_6_191	vehicle	0.0034620056375489	JNK
9950	plate_3_184	vehicle	0.0056175724898074	JNK
9951	plate_2_170	vehicle	0.0046081553756411	JNK
9952	plate_3_170	AG1478	0.0050059087205988	JNK
9953	plate_1_179	vehicle	0.0034305907456601	JNK
9954	plate_2_179	AG1478	0.0059383504034034	JNK
9955	plate_4_179	AG1478	0.0054722775416477	JNK
9957	plate_6_179	AG1478	0.003187579186068	JNK
9958	plate_5_153	vehicle	0.0039832878903425	JNK
9960	plate_1_175	AG1478	0.0042893020110029	JNK
9961	plate_2_175	AG1478	0.003512614921139	JNK
9962	plate_3_175	AG1478	0.004162485489339	JNK
9964	plate_3_237	vehicle	0.0038564939451729	JNK
9966	plate_6_237	AG1478	0.0035448645835466	JNK
9967	plate_3_182	vehicle	0.0037933705916059	JNK
9969	plate_1_222	AG1478	0.0049954137734448	JNK
9971	plate_4_222	AG1478	0.0043724522524861	JNK
9972	plate_5_222	vehicle	0.0040265434574104	JNK
9974	plate_1_213	vehicle	0.0038903652846301	JNK
9975	plate_3_213	vehicle	0.0033811947099969	JNK
9976	plate_5_213	AG1478	0.0047351295736551	JNK
9978	plate_2_235	vehicle	0.004648226749868	JNK
9985	plate_2_231	AG1478	0.0041532405248098	JNK
9986	plate_3_231	vehicle	0.004161869724795	JNK
9987	plate_5_231	vehicle	0.0038005693511726	JNK
9988	plate_6_231	vehicle	0.0041603522595054	JNK
9989	plate_1_205	vehicle	0.0045449886510873	JNK
9990	plate_2_205	AG1478	0.0041930408438888	JNK
9991	plate_6_205	vehicle	0.0050814566640125	JNK
9992	plate_1_241	AG1478	0.0038358827059317	JNK
9993	plate_4_241	AG1478	0.0050528142058811	JNK
9994	plate_6_241	AG1478	0.0034562092173293	JNK
9995	plate_3_206	vehicle	0.0030769981815197	JNK
9996	plate_5_206	AG1478	0.004477098585867	JNK
9999	plate_5_165	vehicle	0.0046309806261385	JNK
10000	plate_1_230	vehicle	0.0044795230577297	JNK
10001	plate_2_230	AG1478	0.0041440674551499	JNK
10002	plate_4_230	AG1478	0.0034203858895669	JNK
10003	plate_1_203	vehicle	0.0057422152578352	JNK
10004	plate_2_203	vehicle	0.0035415019502701	JNK
10006	plate_3_209	vehicle	0.0043503047703014	JNK
10007	plate_4_209	AG1478	0.0050253047898296	JNK
10008	plate_5_209	vehicle	0.004932130941526	JNK
10010	plate_4_223	AG1478	0.0047417819359952	JNK
10011	plate_2_236	AG1478	0.0042796152841342	JNK
10013	plate_5_236	AG1478	0.0049008444937711	JNK
10014	plate_1_159	AG1478	0.0036366271806702	JNK
10015	plate_2_159	vehicle	0.0043158803368277	JNK
10016	plate_5_159	AG1478	0.0041884025148882	JNK
10018	plate_4_219	vehicle	0.0039736751927742	JNK
10019	plate_5_219	vehicle	0.0033761495042159	JNK
10021	plate_1_212	vehicle	0.0035514265077949	JNK
10022	plate_2_212	vehicle	0.00418827188895	JNK
10024	plate_2_238	AG1478	0.0036784034596242	JNK
10025	plate_4_238	AG1478	0.0037449939457036	JNK
10026	plate_5_238	vehicle	0.004390342411822	JNK
10027	plate_6_238	AG1478	0.002884600754773	JNK
10028	plate_2_232	AG1478	0.0044953176979258	JNK
10029	plate_3_232	AG1478	0.004036696314706	JNK
10030	plate_5_232	AG1478	0.0045285264574451	JNK
10031	plate_2_180	vehicle	0.0043188955021944	JNK
10032	plate_3_180	AG1478	0.0043643095685384	JNK
10033	plate_5_180	vehicle	0.0042648827058854	JNK
10034	plate_6_180	AG1478	0.0031771742997747	JNK
10035	plate_2_204	vehicle	0.0038906872552155	JNK
10036	plate_3_204	vehicle	0.0038454588517983	JNK
10037	plate_5_204	vehicle	0.0041634656137107	JNK
10038	plate_6_204	AG1478	0.0035742546180045	JNK
10039	plate_2_210	AG1478	0.0041394921027198	JNK
10040	plate_3_210	AG1478	0.0047899486522493	JNK
10041	plate_4_210	vehicle	0.0045044622985898	JNK
10042	plate_5_210	AG1478	0.0043618844297749	JNK
10043	plate_6_210	vehicle	0.003964713112784	JNK
10045	plate_2_224	vehicle	0.0036128499823352	JNK
10046	plate_6_224	vehicle	0.0030785458482521	JNK
10047	plate_2_228	AG1478	0.0030413920106438	JNK
10049	plate_5_228	vehicle	0.0050447707918933	JNK
10050	plate_6_228	vehicle	0.0032631817167053	JNK
10051	plate_2_201	AG1478	0.004624568506738	JNK
10053	plate_5_201	AG1478	0.0042561665863378	JNK
10054	plate_6_201	AG1478	0.0026957227602648	JNK
10055	plate_1_211	AG1478	0.0034138575295978	JNK
10057	plate_4_211	vehicle	0.00371219603407	JNK
10058	plate_2_220	AG1478	0.0041699293298269	JNK
10059	plate_5_220	vehicle	0.0035075873602488	JNK
10060	plate_6_220	AG1478	0.0043907601766129	JNK
10061	plate_1_214	AG1478	0.0036957016585078	JNK
10062	plate_2_214	vehicle	0.0055958570464077	JNK
10065	plate_4_202	vehicle	0.0044480191107759	JNK
10067	plate_3_218	AG1478	0.0043327759352141	JNK
10068	plate_5_218	vehicle	0.0036551532500588	JNK
10070	plate_1_244	vehicle	0.0047437702150432	JNK
10071	plate_3_244	AG1478	0.0034093111561799	JNK
10072	plate_4_244	vehicle	0.003513771257836	JNK
10074	plate_1_194	AG1478	0.0044011279187354	JNK
10075	plate_2_194	AG1478	0.0046963131242988	JNK
10076	plate_3_194	AG1478	0.0042621794060476	JNK
10077	plate_4_194	AG1478	0.0037719594690994	JNK
10078	plate_5_194	AG1478	0.0043484052345692	JNK
10079	plate_1_227	AG1478	0.0036877929115323	JNK
10080	plate_3_227	vehicle	0.0036554727717187	JNK
10081	plate_6_227	vehicle	0.0032423919012995	JNK
10082	plate_3_200	AG1478	0.0045731619761382	JNK
10083	plate_4_200	vehicle	0.0043841938314379	JNK
10084	plate_5_200	AG1478	0.0047649849977136	JNK
10086	plate_5_163	AG1478	0.003475741413362	JNK
10087	plate_3_217	AG1478	0.0053751916620516	JNK
10088	plate_5_217	AG1478	0.0033941220983254	JNK
10089	plate_6_217	vehicle	0.0036834245326328	JNK
10090	plate_4_195	AG1478	0.0052722458587723	JNK
10091	plate_6_195	vehicle	0.004621251199824	JNK
10092	plate_1_160	AG1478	0.004033600776082	JNK
10093	plate_4_160	AG1478	0.0036558592763914	JNK
10094	plate_5_160	vehicle	0.0042564461224797	JNK
10095	plate_6_160	AG1478	0.0052875269739491	JNK
10098	plate_2_226	AG1478	0.003693401761016	JNK
10099	plate_4_226	vehicle	0.0041208987927846	JNK
10100	plate_5_226	AG1478	0.0032623520624632	JNK
10105	plate_1_162	vehicle	0.0044171487091656	JNK
10106	plate_4_162	vehicle	0.0041119033244787	JNK
10108	plate_2_152	vehicle	0.0037058388724268	JNK
10113	plate_2_164	AG1478	0.0045793934738426	JNK
10114	plate_3_164	vehicle	0.0046690832718997	JNK
10115	plate_1_158	AG1478	0.0039997318120287	JNK
10116	plate_4_158	AG1478	0.0049130176844786	JNK
10117	plate_5_158	vehicle	0.0043874722063021	JNK
10118	plate_2_225	vehicle	0.0036269765500448	JNK
10119	plate_3_225	vehicle	0.0041919801429508	JNK
10121	plate_1_215	vehicle	0.0048574576542981	JNK
10122	plate_2_215	AG1478	0.0035544760325217	JNK
10123	plate_4_215	AG1478	0.0043341793794408	JNK
10124	plate_5_215	AG1478	0.003546061819689	JNK
10125	plate_6_215	vehicle	0.0049315480493816	JNK
10126	plate_1_196	vehicle	0.0044495103238321	JNK
10127	plate_6_196	vehicle	0.0046415172408819	JNK
10128	plate_3_207	AG1478	0.0045147065591715	JNK
10129	plate_4_207	vehicle	0.0040061704038023	JNK
10130	plate_6_207	AG1478	0.0044095526200214	JNK
10132	plate_1_199	vehicle	0.004460141003261	JNK
10133	plate_3_199	vehicle	0.0038743324903982	JNK
10135	plate_1_197	AG1478	0.0049045344377889	JNK
10138	plate_3_229	AG1478	0.0036098066705158	JNK
10139	plate_4_229	AG1478	0.0038192112067197	JNK
10140	plate_6_229	vehicle	0.0042794585770291	JNK
10141	plate_1_233	vehicle	0.0032517089378893	JNK
10142	plate_3_233	AG1478	0.0054970260538248	JNK
10143	plate_4_233	AG1478	0.0040043202716432	JNK
10144	plate_5_233	AG1478	0.0056618897174083	JNK
10146	plate_1_234	vehicle	0.0042674367520641	JNK
10148	plate_3_234	AG1478	0.0045809475485532	JNK
10149	plate_2_193	vehicle	0.0038381906044339	JNK
10150	plate_4_193	AG1478	0.0030005179330121	JNK
10152	plate_1_171	vehicle	0.005291041662245	BMPRII
10153	plate_5_171	vehicle	0.0056020698802071	BMPRII
10154	plate_6_171	vehicle	0.004404519242847	BMPRII
10155	plate_1_169	vehicle	0.0052174413930642	BMPRII
10158	plate_6_169	vehicle	0.004721104421798	BMPRII
10159	plate_4_172	AG1478	0.0066076668060148	BMPRII
10160	plate_5_172	AG1478	0.0060891094537496	BMPRII
10162	plate_3_186	AG1478	0.0056454165980472	BMPRII
10163	plate_5_186	AG1478	0.0069234817850952	BMPRII
10164	plate_1_156	AG1478	0.0065744223718936	BMPRII
10165	plate_3_156	AG1478	0.0061120604472544	BMPRII
10167	plate_5_156	AG1478	0.0066940594333736	BMPRII
10169	plate_2_154	AG1478	0.0067132590851146	BMPRII
10170	plate_4_154	AG1478	0.0060901057214558	BMPRII
10171	plate_5_154	vehicle	0.0052596441392028	BMPRII
10172	plate_1_155	AG1478	0.0073165582979574	BMPRII
10173	plate_2_155	vehicle	0.0045157504338381	BMPRII
10174	plate_6_155	AG1478	0.0064503367535575	BMPRII
10176	plate_3_174	AG1478	0.0068836039268639	BMPRII
10178	plate_1_183	AG1478	0.0062484920259794	BMPRII
10179	plate_2_183	AG1478	0.0072542045389271	BMPRII
10180	plate_5_183	AG1478	0.0082023164894546	BMPRII
10181	plate_6_183	AG1478	0.0063629422341863	BMPRII
10182	plate_2_151	AG1478	0.0064148331803834	BMPRII
10184	plate_6_151	AG1478	0.0073770920047903	BMPRII
10185	plate_1_190	vehicle	0.0058141414852103	BMPRII
10187	plate_4_190	AG1478	0.0072113126678869	BMPRII
10188	plate_1_173	AG1478	0.0063968542391978	BMPRII
10189	plate_2_173	vehicle	0.004228457667336	BMPRII
10190	plate_3_173	vehicle	0.0054183424709716	BMPRII
10191	plate_5_173	vehicle	0.0055075759169672	BMPRII
10193	plate_1_187	AG1478	0.005681026206356	BMPRII
10194	plate_2_187	vehicle	0.0053476106290093	BMPRII
10195	plate_3_187	vehicle	0.0056264927117202	BMPRII
10196	plate_4_187	vehicle	0.0059153483966575	BMPRII
10197	plate_5_187	AG1478	0.0064300662962693	BMPRII
10198	plate_6_187	vehicle	0.0059479799684808	BMPRII
10199	plate_1_178	AG1478	0.0069827840759355	BMPRII
10200	plate_2_178	AG1478	0.0066026689517941	BMPRII
10201	plate_1_168	AG1478	0.0070745141315384	BMPRII
10202	plate_4_168	vehicle	0.0062985353581768	BMPRII
10205	plate_3_185	vehicle	0.0041737325619208	BMPRII
10206	plate_4_185	AG1478	0.0061870720858672	BMPRII
10207	plate_5_185	AG1478	0.0065131836652279	BMPRII
10208	plate_5_157	vehicle	0.0062088174378344	BMPRII
10209	plate_4_181	vehicle	0.005729207117794	BMPRII
10211	plate_1_177	AG1478	0.0058288540346944	BMPRII
10213	plate_2_166	AG1478	0.0063045896044947	BMPRII
10214	plate_3_166	vehicle	0.0060040955668986	BMPRII
10215	plate_2_167	AG1478	0.0060855139677682	BMPRII
10216	plate_3_167	AG1478	0.0063321451586022	BMPRII
10217	plate_4_167	AG1478	0.0067375431041541	BMPRII
10218	plate_6_167	AG1478	0.00694471722337	BMPRII
10220	plate_2_192	vehicle	0.0059628337018696	BMPRII
10222	plate_4_192	AG1478	0.006062934910362	BMPRII
10223	plate_1_188	AG1478	0.006622787737678	BMPRII
10224	plate_2_188	AG1478	0.0052484163071107	BMPRII
10226	plate_5_188	AG1478	0.0059537595085804	BMPRII
10227	plate_1_191	vehicle	0.0064636508688791	BMPRII
10228	plate_3_191	vehicle	0.0054112167127004	BMPRII
10230	plate_6_191	vehicle	0.004881593883968	BMPRII
10232	plate_3_184	vehicle	0.0060952420508308	BMPRII
10233	plate_2_170	vehicle	0.0049722935384983	BMPRII
10234	plate_3_170	AG1478	0.0071456862700695	BMPRII
10235	plate_1_179	vehicle	0.0049146333106659	BMPRII
10236	plate_2_179	AG1478	0.0071945765331057	BMPRII
10237	plate_4_179	AG1478	0.0061619372122556	BMPRII
10239	plate_6_179	AG1478	0.0063046296288581	BMPRII
10240	plate_5_153	vehicle	0.0057402567611403	BMPRII
10242	plate_1_175	AG1478	0.005389978520726	BMPRII
10243	plate_2_175	AG1478	0.0062207996724103	BMPRII
10244	plate_3_175	AG1478	0.0060132342163404	BMPRII
10246	plate_3_237	vehicle	0.0053504789187223	BMPRII
10248	plate_6_237	AG1478	0.006439072760074	BMPRII
10249	plate_3_182	vehicle	0.0057659977533123	BMPRII
10251	plate_1_222	AG1478	0.0070277955142415	BMPRII
10253	plate_4_222	AG1478	0.0050680146455781	BMPRII
10254	plate_5_222	vehicle	0.0049049349749523	BMPRII
10256	plate_1_213	vehicle	0.0053229438706078	BMPRII
10257	plate_3_213	vehicle	0.0055091593345888	BMPRII
10258	plate_5_213	AG1478	0.0050445104503811	BMPRII
10260	plate_2_235	vehicle	0.0060961435503102	BMPRII
10267	plate_2_231	AG1478	0.007208895656078	BMPRII
10268	plate_3_231	vehicle	0.0056243845451431	BMPRII
10269	plate_5_231	vehicle	0.0049057553582007	BMPRII
10270	plate_6_231	vehicle	0.0048637944498653	BMPRII
10271	plate_1_205	vehicle	0.0057661661224876	BMPRII
10272	plate_2_205	AG1478	0.0063991367942884	BMPRII
10273	plate_6_205	vehicle	0.00644955533079	BMPRII
10274	plate_1_241	AG1478	0.0074641261332406	BMPRII
10275	plate_4_241	AG1478	0.006055156033817	BMPRII
10276	plate_6_241	AG1478	0.0067935754733913	BMPRII
10277	plate_3_206	vehicle	0.0053719641631766	BMPRII
10278	plate_5_206	AG1478	0.0066015384136234	BMPRII
10281	plate_5_165	vehicle	0.0041457603363647	BMPRII
10282	plate_1_230	vehicle	0.0050471047559217	BMPRII
10283	plate_2_230	AG1478	0.0057571696806707	BMPRII
10284	plate_4_230	AG1478	0.0061208042469776	BMPRII
10285	plate_1_203	vehicle	0.0051549053806329	BMPRII
10286	plate_2_203	vehicle	0.0042510354900696	BMPRII
10288	plate_3_209	vehicle	0.0054537289853714	BMPRII
10289	plate_4_209	AG1478	0.0056590928664602	BMPRII
10290	plate_5_209	vehicle	0.0048455159640179	BMPRII
10292	plate_4_223	AG1478	0.0066553343763841	BMPRII
10293	plate_2_236	AG1478	0.0061803220322355	BMPRII
10295	plate_5_236	AG1478	0.0063181732989295	BMPRII
10296	plate_1_159	AG1478	0.0076029379618759	BMPRII
10297	plate_2_159	vehicle	0.0060424783428358	BMPRII
10298	plate_5_159	AG1478	0.0067362623502297	BMPRII
10300	plate_4_219	vehicle	0.0052219245797044	BMPRII
10301	plate_5_219	vehicle	0.0059217169196201	BMPRII
10303	plate_1_212	vehicle	0.005963488421759	BMPRII
10304	plate_2_212	vehicle	0.0056317120777925	BMPRII
10306	plate_2_238	AG1478	0.0080422604038727	BMPRII
10307	plate_4_238	AG1478	0.006120993503395	BMPRII
10308	plate_5_238	vehicle	0.0051130877190774	BMPRII
10309	plate_6_238	AG1478	0.0065873171724026	BMPRII
10310	plate_2_232	AG1478	0.005953581906838	BMPRII
10311	plate_3_232	AG1478	0.0071378913901865	BMPRII
10312	plate_5_232	AG1478	0.0068528681190434	BMPRII
10313	plate_2_180	vehicle	0.0067817109559906	BMPRII
10314	plate_3_180	AG1478	0.0066721226395709	BMPRII
10315	plate_5_180	vehicle	0.005491380505607	BMPRII
10316	plate_6_180	AG1478	0.0075578652166703	BMPRII
10317	plate_2_204	vehicle	0.0058872833007152	BMPRII
10318	plate_3_204	vehicle	0.0052938177538241	BMPRII
10319	plate_5_204	vehicle	0.0054303819650052	BMPRII
10320	plate_6_204	AG1478	0.0063993272555605	BMPRII
10321	plate_2_210	AG1478	0.0057933391260858	BMPRII
10322	plate_3_210	AG1478	0.0070101004783969	BMPRII
10323	plate_4_210	vehicle	0.0045429160161628	BMPRII
10324	plate_5_210	AG1478	0.0065044080228503	BMPRII
10325	plate_6_210	vehicle	0.0058348117809052	BMPRII
10327	plate_2_224	vehicle	0.0043392096791955	BMPRII
10328	plate_6_224	vehicle	0.004765307972757	BMPRII
10329	plate_2_228	AG1478	0.0066214865228087	BMPRII
10331	plate_5_228	vehicle	0.004089584375931	BMPRII
10332	plate_6_228	vehicle	0.0056108103302307	BMPRII
10333	plate_2_201	AG1478	0.0092920115425334	BMPRII
10335	plate_5_201	AG1478	0.007164075304506	BMPRII
10336	plate_6_201	AG1478	0.0081419955987006	BMPRII
10337	plate_1_211	AG1478	0.0056949177833037	BMPRII
10339	plate_4_211	vehicle	0.0054448135073832	BMPRII
10340	plate_2_220	AG1478	0.0061754670787429	BMPRII
10341	plate_5_220	vehicle	0.0048971276906226	BMPRII
10342	plate_6_220	AG1478	0.0060872494384626	BMPRII
10343	plate_1_214	AG1478	0.0067160860179174	BMPRII
10344	plate_2_214	vehicle	0.0050314673934173	BMPRII
10347	plate_4_202	vehicle	0.0051146029803134	BMPRII
10349	plate_3_218	AG1478	0.0055024136410584	BMPRII
10350	plate_5_218	vehicle	0.0057695284141859	BMPRII
10352	plate_1_244	vehicle	0.0055305940227056	BMPRII
10353	plate_3_244	AG1478	0.0071916554326231	BMPRII
10354	plate_4_244	vehicle	0.005744051263033	BMPRII
10356	plate_1_194	AG1478	0.0066367807499852	BMPRII
10357	plate_2_194	AG1478	0.0075161330402462	BMPRII
10358	plate_3_194	AG1478	0.006715994795875	BMPRII
10359	plate_4_194	AG1478	0.0072789865794684	BMPRII
10360	plate_5_194	AG1478	0.0054377187822504	BMPRII
10361	plate_1_227	AG1478	0.0061228490456951	BMPRII
10362	plate_3_227	vehicle	0.0050417440208202	BMPRII
